Time_min,ReactorTemp,Pressure_bar,Volume_m3,Agitator_Speed_rpm,Coolant_Flow_m3_s,Feed_Flow_m3_s,Coolant_delatT_K
0.0,333.1251358928065,1.25,8.916666666666666,790,0.2,0.0,9.577143200000023
0.5,334.339066370682,1.3384037257301633,8.994626285930957,790,0.6080271959111628,0.002622810267426,12.888683228571438
1.0,337.8549011297046,1.45,9.072610022731512,790,1.190407343952656,0.0026523321447049,15.879812806802704
1.5,343.2365404263943,1.45,9.150254646010112,790,1.2,0.0026083385957612,18.58108758710722
2.0,347.5876320256583,1.45,9.227898137374856,790,1.2,0.002608581559756,21.019992540716032
2.5,351.56688385657094,1.45,9.306824848473395,790,1.1909320484946953,0.0026112916641625,19.926475641600234
3.0,355.2825957717698,1.45,9.385116344724098,790,1.2,0.002609663777579,20.39537209478118
3.5,358.16734514874383,1.45,9.463594799413992,790,1.1811050193329613,0.0026185503983235,22.640563961944903
4.0,361.16455625778343,1.45,9.542176680700388,790,1.2,0.0026310267250937,24.666929117950133
4.5,364.1487331095143,1.45,9.6202176438964,790,1.1884757142899869,0.0025778896804607,26.495525192431103
5.0,367.5055810623317,1.45,9.69843132468504,790,1.2,0.002632259241137,28.14497330743768
5.5,378.13471650741917,1.45,9.776780271585702,790,1.19660511025072,0.0026234472165646,29.384455240062664
6.0,377.5669744656547,1.45,9.854836241215269,790,1.197385139325987,0.0025826733396287,28.939170807675737
6.5,378.175853581315,1.45,9.93328957918149,790,1.2,0.0026478983136591,30.337389940278054
7.0,377.7131607028707,1.45,10.011769852115716,790,1.1893289968327565,0.0025726238642572,31.597455650727795
7.5,378.1183969037664,1.45,10.090291168818544,790,1.2,0.0026014924554336,32.73231756018231
8.0,377.6700500354955,1.45,10.168149833512594,790,1.2,0.002633203279201,31.636969344926857
8.5,378.08176353093336,1.45,10.24676875222034,790,1.199350100787134,0.002628099267945,30.082786340648113
9.0,377.7512625545981,1.45,10.324694511585497,790,1.1997731423106968,0.0025779802654627,31.341997422491147
9.5,377.9644071496071,1.45,10.402969945094172,790,1.2,0.002615951305526,32.47668855368249
10.0,377.8430717386683,1.45,10.48101736167489,790,1.2,0.0026196242820535,32.3213057676175
10.5,378.1523844789541,1.45,10.55883316521369,790,1.2,0.00258134722097,32.11599959927298
11.0,377.8065598873854,1.45,10.6367091548303,790,1.2,0.0025596948140439,33.158417008866024
11.5,378.1790664520365,1.45,10.71456619892174,790,1.2,0.0025919253482951,34.096801474688334
12.0,377.7825627845596,1.45,10.793346508611906,790,1.1864411758163076,0.0026367546575574,34.94094867709896
12.5,378.4166766687057,1.45,10.871017396449888,790,1.1848766945153686,0.002580853879062,33.74305972689905
13.0,377.93496667467747,1.45,10.949489283383846,790,1.2,0.0026179221265019,34.60899361005153
13.5,378.08505431557955,1.45,11.0270635409352,790,1.198719501385492,0.0025659938366063,35.38762998052283
14.0,377.8170016757459,1.45,11.104917593560446,790,1.2,0.0025731439275195,36.08741230618733
14.5,378.24736329835264,1.45,11.183022417708845,790,1.2,0.0025930917313365,36.71593671512187
15.0,377.7440587962022,1.45,11.260812478796131,790,1.18245251898243,0.0025965261336747,37.279895323205494
15.5,378.0659922174333,1.45,11.338841147857076,790,1.2,0.002591459783881,37.78553079718591
16.0,377.6488653078758,1.45,11.41739855815766,790,1.1892778691953805,0.0025918928163711,37.122928359358696
16.5,378.1308370003729,1.45,11.495545177700302,790,1.2,0.0026388502512298,37.63237361084833
17.0,377.7045642613272,1.45,11.574081132873593,790,1.1916850440003433,0.0026187420705651,38.08863383838661
17.5,378.3555023391791,1.45,11.652124137423138,790,1.2,0.0025805393129225,38.49671039663548
18.0,377.8539400296682,1.45,11.730064135670386,790,1.198968307982968,0.0026806603995514,37.097848235051174
18.5,377.9522220800892,1.45,11.80783424997605,790,1.2,0.0026404803079264,34.47682870790345
19.0,377.84366500154937,1.45,11.88583000782809,790,1.1959310978838549,0.0026282130460367,35.41697011667458
19.5,378.25764289547124,1.45,11.964839468797448,790,1.192477217923121,0.0026553280979638,36.26254856270555
20.0,377.80426595189215,1.45,12.04319765669774,790,1.2,0.0026158723475928,37.022610413876464
20.5,378.272114525614,1.45,12.121440177967658,790,1.1977256958752942,0.0026280838352965,37.70517986017393
21.0,377.7891644841409,1.45,12.199716544493564,790,1.1996629373542635,0.002644612022806,35.022597502062126
21.5,378.26280258316575,1.45,12.277155322930891,790,1.2,0.002559013704493,34.05376806377052
22.0,377.66168328528835,1.45,12.355219937645527,790,1.1913139969773914,0.0026060931366626,34.99816031483999
22.5,378.22066770577237,1.45,12.432787247168672,790,1.2,0.0026273611506836,35.847611532474275
23.0,377.8827353835051,1.45,12.510900505295574,790,1.1809469957940142,0.0026294054666931,36.61138071033389
23.5,378.1814804633096,1.45,12.589046970333085,790,1.2,0.0025914594550733,37.29741401411161
24.0,377.833677802389,1.45,12.66765125909592,790,1.2,0.0026296115593622,37.66523492705335
24.5,378.07327535331166,1.45,12.745495226984788,790,1.2,0.0025783756700118,36.431304810191136
25.0,377.83059328681003,1.45,12.82282016579578,790,1.2,0.0025855731277693,37.1159873711253
25.5,378.13890163545994,1.45,12.901072778928436,790,1.2,0.0025936051272113,37.73047237387527
26.0,377.8210779075669,1.45,12.979818633350986,790,1.184180411114389,0.0026072236948612,38.281237452553796
26.5,378.181501537124,1.45,13.057651095643484,790,1.1945085694577278,0.0025872881696028,36.657420676120125
27.0,377.8489891669509,1.45,13.136013315226869,790,1.2,0.0025810682646118,34.62509944982298
27.5,378.1126279848255,1.45,13.21447995836097,790,1.1938627800783383,0.0026286374509316,35.45170928317316
28.0,377.96837576105577,1.45,13.292821774192674,790,1.1796613254293489,0.0026181975635718,36.19499928477569
28.5,378.1129931146699,1.45,13.37126722806912,790,1.2,0.0026167607592307,35.685491667177985
29.0,377.8832588946623,1.45,13.449051733669648,790,1.1905746625810312,0.0025778610298905,35.159786841732455
29.5,378.18788292238116,1.45,13.527564439730636,790,1.19016921749647,0.0026688439717789,35.91231975204363
30.0,377.9193873003432,1.45,13.605444614110633,790,1.2,0.0025980778040987,36.588427766134714
30.5,378.17002966718206,1.45,13.683808762183885,790,1.2,0.0026379570601614,37.19527722650281
31.0,377.9021220115534,1.45,13.761741824577072,790,1.2,0.0026218331428721,35.78269031921684
31.5,378.29630928236577,1.45,13.840009347707811,790,1.2,0.0026307602062516,36.45437366976762
32.0,377.730914414634,1.45,13.91791968533654,790,1.2,0.0026090930403094,37.05725955836118
32.5,378.1054796300184,1.45,13.996035104488808,790,1.2,0.0025936848389612,37.598029543279154
33.0,377.83486244041507,1.45,14.073961501238989,790,1.1700697417302344,0.0025847717264464,38.08268564391926
33.5,378.17415132902687,1.45,14.152041749122404,790,1.1996707410200804,0.0025769426058337,38.51647768735552
34.0,377.84149986681103,1.45,14.230365540959625,790,1.2,0.002562394697061,38.90434341236926
34.5,378.0809444035613,1.45,14.3087797947632,790,1.2,0.0026213152419457,38.13518739214362
35.0,378.04177120392075,1.45,14.38677550729003,790,1.198476650082623,0.0026126597086759,38.548227021463276
35.5,378.24289172271597,1.45,14.465265065585816,790,1.191447831660474,0.0026231724223514,38.91726311465726
36.0,378.1041280645382,1.45,14.543316886223437,790,1.1959264474618405,0.002590408469296,39.24642259897564
36.5,378.3338645268851,1.45,14.621638861237583,790,1.2,0.0026018414730582,37.776159275263694
37.0,378.1526322646744,1.45,14.699567150031417,790,1.2,0.0025420088143776,35.09053869666718
37.5,378.25955574446124,1.45,14.77765995680538,790,1.2,0.0026438202501352,35.97223153507986
38.0,378.047664420219,1.45,14.855515024251394,790,1.2,0.0026041257255894,36.76492794126273
38.5,378.20283198929735,1.45,14.933545440268588,790,1.2,0.0026400473516404,37.47714413733297
39.0,378.0246910594688,1.45,15.01114284296376,790,1.1986245518478968,0.0025911655926154,38.116424657587004
39.5,378.2317945775515,1.45,15.088724686590462,790,1.1914587656878544,0.0025952600097806,35.394676128292986
40.0,378.057068252316,1.45,15.167280210887032,790,1.2,0.0026258479776429,34.39041063036029
40.5,378.1097090084121,1.45,15.245234560758496,790,1.1994093954531273,0.0026184983075024,35.3027416846117
41.0,378.0313112472522,1.45,15.323538270060183,790,1.1966117171668755,0.002627632534645,36.12318515274393
41.5,378.1392952722329,1.45,15.401089977345686,790,1.18838338934027,0.002564990758743,36.86070922391116
42.0,378.2813046883071,1.45,15.47927904607048,790,1.1949111697013324,0.0025696870326575,37.522996954967255
42.5,378.2485593837495,1.45,15.557814089176238,790,1.1870870737070067,0.0026292529127242,37.86933377830371
43.0,378.2625449484414,1.45,15.6354959733126,790,1.2,0.00262707960075,36.615965675608095
43.5,377.9682609181271,1.45,15.713553062624916,790,1.1965373741357288,0.0026549882798713,37.283061487454916
44.0,378.1148939887888,1.45,15.79179378180636,790,1.2,0.0026225042579353,37.88163466960208
44.5,378.1354319348244,1.45,15.870288456431052,790,1.1853298278105104,0.0026202680707456,38.41800333916376
45.0,378.2876132539504,1.45,15.948377677190251,790,1.1851434000226257,0.0026291688494866,36.781161240195786
45.5,377.942505864838,1.45,16.026224080762073,790,1.2,0.0025667339305895,34.7370551982724
46.0,378.24525220332936,1.45,16.104759901780948,790,1.1887499524387946,0.002611141240924,35.55300257938933
46.5,378.2007518296142,1.45,16.182710913398353,790,1.2,0.0025733703712676,36.28664560039988
47.0,378.2786880702409,1.45,16.260373358936818,790,1.2,0.0025421056825699,35.76840976226657
47.5,378.0368614070259,1.45,16.33836162674884,790,1.2,0.0025846720968147,35.23480797538406
48.0,378.0087522112676,1.45,16.416506331272107,790,1.2,0.0025817149713111,35.98019601582365
48.5,378.19219188416696,1.45,16.494473579656024,790,1.190169636963266,0.0025917080367093,36.64983962384048
