Time_min,ReactorTemp,Pressure_bar,Volume_m3,Agitator_Speed_rpm,Coolant_Flow_m3_s,Feed_Flow_m3_s,Coolant_delatT_K
0.0,298.2042433227936,1.15,8.916666666666666,805,0.05,0.0,2.577143200000023
0.5,298.2187639428573,1.1539095592158217,8.993872303524004,805,0.053702814608071206,0.0025882370355638,5.888683228571438
1.0,299.55919241744755,1.2660633706063527,9.071294931896828,805,0.8249460768136325,0.0025477791335927,8.879812806802704
1.5,302.2136045086417,1.45,9.148503338403987,805,1.0389697520347216,0.0025548489751626,11.58108758710722
2.0,306.3597452036271,1.45,9.225419247790471,805,1.0475752023345637,0.0025278679414302,14.019992540716032
2.5,312.4996610603292,1.45,9.303178073100009,805,1.05,0.0025988174474358,12.926475641600234
3.0,319.10367291372177,1.45,9.380457074026486,805,1.05,0.0025942413210301,13.39537209478118
3.5,323.69893249593986,1.45,9.4577226538877,805,1.05,0.0025477826026404,15.640563961944903
4.0,326.85051817584355,1.45,9.534445129777012,805,1.033061731621286,0.0025566111512583,17.666929117950133
4.5,330.3159673852982,1.45,9.612326174564323,805,1.05,0.0026208535955195,19.495525192431103
5.0,332.8400177486038,1.45,9.6892926514799,805,1.0395496547325362,0.0025571972973552,21.14497330743768
5.5,335.6055135499203,1.45,9.76646948359725,805,1.035300788781758,0.0026228851199364,22.384455240062664
6.0,338.0616078877764,1.45,9.843612552244004,805,1.05,0.0025833320750013,21.939170807675737
6.5,340.45638596585536,1.45,9.921097106314413,805,1.05,0.0026271873580285,23.337389940278054
7.0,342.54993586785,1.45,9.998188188722471,805,1.05,0.0025355101378029,24.597455650727795
7.5,343.2651310960903,1.45,10.075632618560713,805,1.039339289893066,0.0025966094182539,25.73231756018231
8.0,342.58674316150405,1.45,10.152424626528664,805,1.05,0.0025683476934336,24.636969344926857
8.5,343.26983649399114,1.45,10.229863309739695,805,1.038951278327982,0.0025583472693278,23.082786340648113
9.0,342.67479172449805,1.45,10.307928638572935,805,1.05,0.002610469958846,24.341997422491147
9.5,343.29754699069713,1.45,10.384758688627974,805,1.05,0.0025589009426348,25.476688553682493
10.0,342.70358637050737,1.45,10.46178641356158,805,1.05,0.0025973336700248,25.321305767617503
10.5,343.2751951100574,1.45,10.538436872182029,805,1.05,0.0025671799397195,25.115999599272985
11.0,342.7837853257426,1.45,10.615758408816673,805,1.045964373933726,0.0025684500790334,26.158417008866024
11.5,343.0049852717305,1.45,10.692471654135586,805,1.047423985169062,0.0025586678600276,27.096801474688338
12.0,342.7493037181324,1.45,10.76974294176149,805,1.05,0.0025969794007827,27.94094867709896
12.5,343.2084031279264,1.45,10.84699076979112,805,1.05,0.0025380758904964,26.743059726899048
13.0,342.92458541396684,1.45,10.923684107858788,805,1.05,0.0025670759849968,27.608993610051527
13.5,343.2731300200258,1.45,11.001014392143787,805,1.045684156452088,0.0025617467931643,28.38762998052283
14.0,342.91259574810704,1.45,11.07849267006568,805,1.05,0.002623347461779,29.087412306187332
14.5,343.1697678579879,1.45,11.155622326321977,805,1.034468550948144,0.0025767595728039,29.71593671512187
15.0,342.7348458444886,1.45,11.233010115916912,805,1.05,0.0025645830047285,30.279895323205494
15.5,343.2904170311009,1.45,11.310318861467294,805,1.0384112602318696,0.0025828570720262,30.785530797185913
16.0,342.758644269907,1.45,11.387873699685594,805,1.05,0.0025743497925355,30.122928359358696
16.5,343.08086263855006,1.45,11.46553017772102,805,1.048623081308594,0.0025890961751546,30.632373610848333
17.0,342.7143753610441,1.45,11.542494574665676,805,1.05,0.0025688562191423,31.088633838386613
17.5,343.31901372995395,1.45,11.619600738823598,805,1.05,0.0025485059801467,31.49671039663548
18.0,342.89402341822586,1.45,11.696344459423573,805,1.0359609812506083,0.0025551687918902,30.097848235051174
18.5,343.1897730664099,1.45,11.77421242452978,805,1.05,0.0025906706807763,27.47682870790345
19.0,342.62573217015904,1.45,11.851199811025587,805,1.0491729387337516,0.0025735038309642,28.416970116674577
19.5,343.0896939653339,1.45,11.92783440539522,805,1.05,0.0025655141966613,29.262548562705547
20.0,342.7558178294425,1.45,12.004450131797263,805,1.0397890172503381,0.0025373013813416,30.022610413876464
20.5,343.1045557081635,1.45,12.08168122332444,805,1.0470934828485856,0.0025926693043298,30.705179860173928
21.0,342.8771615251219,1.45,12.158966763618546,805,1.05,0.0026045139291352,28.022597502062126
21.5,343.16289898194196,1.45,12.236596508839376,805,1.0392349012200721,0.0025847471345005,27.05376806377052
22.0,342.9259588670463,1.45,12.314108278383191,805,1.05,0.002591440029922,27.998160314839993
22.5,343.04957254072286,1.45,12.391473655646433,805,1.05,0.002595341375409,28.847611532474275
