Time_min,ReactorTemp,Pressure_bar,Volume_m3,Agitator_Speed_rpm,Coolant_Flow_m3_s,Feed_Flow_m3_s,Coolant_delatT_K,fault_type,source_file
31.0,357.89598903148385,1.5,13.701570406614335,800,0.9941946778881692,0.0025281180738995,31.28269031921684,0,normalbatch1.csv
31.5,358.2350476711635,1.5,13.778913553436563,800,1.0,0.0025715786441183,31.95437366976762,0,normalbatch1.csv
32.0,357.7650919399036,1.5,13.85668788966624,800,1.0,0.0026494764642516,32.55725955836118,0,normalbatch1.csv
32.5,358.1699516943617,1.5,13.93366272801602,800,1.0,0.002509035619107,33.098029543279154,0,normalbatch1.csv
33.0,357.9007561138546,1.5,14.010957490560848,800,0.9889429609151028,0.0025404167749204,33.58268564391926,0,normalbatch1.csv
33.5,358.19014832845784,1.5,14.0881078830328,800,1.0,0.0026017120359931,34.01647768735552,0,normalbatch1.csv
34.0,357.9683836545766,1.5,14.1663468843156,800,1.0,0.0026042803268949,34.40434341236926,0,normalbatch1.csv
34.5,358.06958987658874,1.5,14.242791411079027,800,0.9885592928005538,0.0024371223607496,33.63518739214362,0,normalbatch1.csv
35.0,358.2206440215131,1.5,14.319608203422796,800,0.9932687162627544,0.0026538512868522,34.048227021463276,0,normalbatch1.csv
35.5,358.2117569034477,1.5,14.395451906626372,800,1.0,0.0025561358660661,34.41726311465726,0,normalbatch1.csv
36.0,358.1173670717468,1.5,14.473702785810593,800,0.99538699536419,0.0025832886139882,34.74642259897564,0,normalbatch1.csv
36.5,358.0692879051491,1.5,14.550860970547037,800,0.9998137894645264,0.0024989689624931,33.276159275263694,0,normalbatch1.csv
37.0,358.0638223951264,1.5,14.628065309557384,800,0.994956982291327,0.0026203403508656,30.59053869666718,0,normalbatch1.csv
37.5,358.20801806118766,1.5,14.705513936019038,800,0.9947317860619534,0.0025807440357308,31.472231535079857,0,normalbatch1.csv
38.0,358.0181288598843,1.5,14.782127661328634,800,0.9919469944418486,0.0025564121365265,32.26492794126273,0,normalbatch1.csv
38.5,358.23867936806715,1.5,14.858595158181268,800,1.0,0.0026107399952214,32.97714413733297,0,normalbatch1.csv
39.0,358.10971852560385,1.5,14.935386765181269,800,1.0,0.0025693480688032,33.616424657587004,0,normalbatch1.csv
39.5,358.14719788757645,1.5,15.011562033286056,800,1.0,0.0025306197269651,30.894676128292986,0,normalbatch1.csv
40.0,358.0565834850458,1.5,15.088485011436294,800,1.0,0.0025497921961057,29.890410630360293,0,normalbatch1.csv
40.5,358.1465147549195,1.5,15.164991671751608,800,1.0,0.0025610848460605,30.802741684611703,0,normalbatch1.csv
41.0,358.27296063748906,1.5,15.240728248616184,800,1.0,0.0024999571702478,31.62318515274393,0,normalbatch1.csv
41.5,358.1561439017399,1.5,15.318146830284974,800,1.0,0.0024912031693899,32.36070922391116,0,normalbatch1.csv
42.0,358.1503788596324,1.5,15.395590629893931,800,1.0,0.0025462796752071,33.022996954967255,0,normalbatch1.csv
42.5,358.035228741641,1.5,15.473531427209686,800,0.9893644377690878,0.0025931934328303,33.36933377830371,0,normalbatch1.csv
43.0,358.30026137366696,1.5,15.550533928364054,800,1.0,0.0025441059260474,32.115965675608095,0,normalbatch1.csv
43.5,358.0730558177977,1.5,15.626032814186884,800,1.0,0.0024976278909898,32.783061487454916,0,normalbatch1.csv
44.0,358.05117647905286,1.5,15.702576667969794,800,1.0,0.0025694468845511,33.38163466960208,0,normalbatch1.csv
44.5,358.1347427606681,1.5,15.781524217342731,800,1.0,0.0025427301189805,33.91800333916376,0,normalbatch1.csv
45.0,358.25370306096835,1.5,15.859912645794722,800,0.9985579001456923,0.0026100946770836,32.281161240195786,0,normalbatch1.csv
45.5,358.0371295222854,1.5,15.937578886636585,800,1.0,0.002660108368376,30.2370551982724,0,normalbatch1.csv
46.0,358.21364589727284,1.5,16.015481563073184,800,0.9967725978527684,0.0026425918220594,31.05300257938933,0,normalbatch1.csv
46.5,357.9771151391109,1.5,16.091544627554697,800,0.9994935576627102,0.0025929471855499,31.78664560039988,0,normalbatch1.csv
47.0,357.94233851023444,1.5,16.16947662593496,800,0.9861442537147944,0.0026025394721896,31.26840976226657,0,normalbatch1.csv
47.5,358.2342893161666,1.5,16.247519165564306,800,1.0,0.0026246672059815,30.734807975384054,0,normalbatch1.csv
48.0,358.22159867327,1.5,16.32423709861591,800,0.9829200681836692,0.00257861356207,31.48019601582365,0,normalbatch1.csv
48.5,358.05532082414743,1.5,16.402110429619167,800,0.9884815082039976,0.0025746451751524,32.14983962384048,0,normalbatch1.csv
49.0,358.3222252612078,1.5,16.47883552035948,800,0.9959549627057314,0.0025963288464494,32.750840335855685,0,normalbatch1.csv
49.5,358.20301455456695,1.5,16.555507156476473,800,0.9919717218515236,0.0025707948411893,31.332961703869444,0,normalbatch1.csv
50.0,358.28052770779783,1.5,16.6334705872235,800,0.988312349294296,0.0026259619428044,31.999857303500903,0,normalbatch1.csv
50.5,358.0176162894597,1.5,16.71132262047628,800,1.0,0.0025532798635161,32.59841141745318,0,normalbatch1.csv
51.0,358.0215619877539,1.5,16.78808883845751,800,0.9935852676366488,0.002590971844971,33.13526217769572,0,normalbatch1.csv
51.5,358.08647263673225,1.5,16.864985427659658,800,1.0,0.002629661507481,33.61637231315325,0,normalbatch1.csv
52.0,357.9945399104656,1.5,16.942355556282294,800,0.986213525950203,0.0025955783539686,34.046956102376726,0,normalbatch1.csv
52.5,358.0738427371884,1.5,17.02105633854496,800,1.0,0.0026400267507742,34.43191912119801,0,normalbatch1.csv
53.0,358.12418687206366,1.5,17.09870252974294,800,1.0,0.0025749813487958,33.66013684298866,0,normalbatch1.csv
53.5,358.1594308524797,1.5,17.17515835106893,800,0.9813016817800896,0.0025502586604025,34.07080033413257,0,normalbatch1.csv
54.0,358.2940158962332,1.5,17.252200747589242,800,0.9840506595044264,0.0025399906816178,34.43768658802469,0,normalbatch1.csv
54.5,358.10389718842913,1.5,17.328685810315,800,0.9914494722792792,0.0024905346538348,34.76490097964137,0,normalbatch1.csv
55.0,358.2915492046943,1.5,17.406314354351995,800,0.9889849431326814,0.0026674987188192,33.29287781015171,0,normalbatch1.csv
55.5,358.2083965085139,1.5,17.483800120019172,800,0.9803778049041224,0.0026130513325323,30.605664990137257,0,normalbatch1.csv
56.0,358.0504503013983,1.5,17.561539255083847,800,1.0,0.0026190534764817,31.485917229171832,0,normalbatch1.csv
56.5,358.0762941067946,1.5,17.638942085008008,800,0.985845222276252,0.0025446464820514,32.277310235917355,0,normalbatch1.csv
57.0,358.01977594616176,1.5,17.715750321433017,800,0.9961639415519428,0.0025753651973759,32.988347165829964,0,normalbatch1.csv
57.5,358.155036838174,1.5,17.791886611099432,800,0.9898076556941596,0.0025825272145641,33.62656073098901,0,normalbatch1.csv
58.0,358.07038029099465,1.5,17.86883798232525,800,0.999257144217898,0.0025181673928383,30.90384686137099,0,normalbatch1.csv
58.5,358.1981273160425,1.5,17.945539191192868,800,0.969322186953588,0.002456924680516,29.89870796028805,0,normalbatch1.csv
59.0,358.09696151785454,1.5,18.023685531817407,800,0.9927112753393912,0.0025939531548411,30.810248792641573,0,normalbatch1.csv
59.5,358.0557948748676,1.5,18.101299401742757,800,0.995432862604968,0.0025492365412469,31.62997729810428,0,normalbatch1.csv
60.0,358.11961672131656,1.5,18.177529551826147,800,1.0,0.0026495419453432,32.36685449828485,0,normalbatch1.csv
60.5,358.1887907170127,1.5,18.255543978232858,800,0.99792217979319,0.0026104751852864,33.02855696511489,0,normalbatch1.csv
61.0,357.9795033404583,1.5,18.33232309381247,800,0.9886949438273483,0.0025961495813127,33.374364263675375,0,normalbatch1.csv
61.5,357.5704789492833,1.5,18.40985064742955,800,1.0,0.0025413217640292,32.12051706713487,0,normalbatch1.csv
62.0,357.0029170064513,1.5,18.48625894600027,800,1.0,0.0025163555882953,32.78717941312203,0,normalbatch1.csv
62.5,356.4068383213257,1.5,18.563862329525293,800,1.0,0.0025129808961656,33.38536041187234,0,normalbatch1.csv
63.0,355.4311885667636,1.5,18.639959863573388,800,0.9912801895050958,0.0024784924607336,33.921374248836855,0,normalbatch1.csv
63.5,354.8973665192431,1.5,18.71716735408542,800,1.0,0.0024833548688317,32.28421111085237,0,normalbatch1.csv
64.0,354.2147573858434,1.5,18.79488961244509,800,0.995894634896936,0.0025764827725024,30.239814605056893,0,normalbatch1.csv
64.5,353.2205902646984,1.5,18.87346181285294,800,0.9986513741106948,0.0026059714282986,31.05549918552765,0,normalbatch1.csv
65.0,352.5228357486436,1.5,18.952430727764902,800,1.0,0.0026164635996601,31.788904434525023,0,normalbatch1.csv
65.5,351.8317816976445,1.5,19.02880985773773,800,0.9954653059341212,0.0025080278160292,31.270453469332153,0,normalbatch1.csv
66.0,351.22004565157357,1.5,19.107092174013157,800,1.0,0.0026053028008968,30.736657043681475,0,normalbatch1.csv
66.5,350.5404359751602,1.5,19.185081925785305,800,1.0,0.0025995776156388,31.4818689823785,0,normalbatch1.csv
67.0,349.9752637421629,1.5,19.26255797434935,800,0.9898602510429072,0.0026768609272103,32.15135326024722,0,normalbatch1.csv
67.5,349.0575119532642,1.5,19.339165235383373,800,0.983139059848226,0.0025816803769793,32.752209816414165,0,normalbatch1.csv
68.0,348.58937327067855,1.5,19.41609042203925,800,0.9909290679415002,0.0025477934637488,31.33420075770806,0,normalbatch1.csv
68.5,348.07865488536294,1.5,19.493914988018524,800,1.0,0.002604997791426,32.00097835221209,0,normalbatch1.csv
69.0,347.283726809962,1.5,19.572008981696612,800,1.0,0.0026304047664977,32.59942569962044,0,normalbatch1.csv
69.5,346.69592582067065,1.5,19.649412569511227,800,1.0,0.0025670261564231,33.136179861561345,0,normalbatch1.csv
70.0,346.2251194542569,1.5,19.72644502331471,800,0.9991919951176343,0.0024794273526933,33.61720259855548,0,normalbatch1.csv
70.5,345.71706445754063,1.5,19.80313178501827,800,0.989690194427716,0.0024729038940139,34.04770731297879,0,normalbatch1.csv
71.0,344.9366189988295,1.5,19.87898544961663,800,0.9967241319550928,0.0024681222938679,34.432598787933216,0,normalbatch1.csv
71.5,344.3685120294173,1.5,19.95553350305413,800,1.0,0.0026215767666548,33.66075177955861,0,normalbatch1.csv
72.0,343.7439896761997,1.5,20.033575857661333,800,0.9964400584929204,0.0026283717586501,34.07135670531494,0,normalbatch1.csv
72.5,343.2948778423265,1.5,20.10979637044978,800,0.9904328979836646,0.0024782632750551,34.438189971475424,0,normalbatch1.csv
73.0,342.6905849761856,1.5,20.18629349748411,800,1.0,0.0025752715589782,34.76535642181108,0,normalbatch1.csv
73.5,342.2819918575155,1.5,20.26335266541164,800,1.0,0.0025958983820381,33.29328987687671,0,normalbatch1.csv
74.0,341.5452722940209,1.5,20.34081352954705,800,1.0,0.0025974119734845,30.60603781241224,0,normalbatch1.csv
74.5,341.26098305731523,1.5,20.41906778269713,800,0.9889461098325644,0.0025546709066901,31.48625454456345,0,normalbatch1.csv
75.0,340.71737180177723,1.5,20.496322005575937,800,1.0,0.0025589563967975,32.277615426033606,0,normalbatch1.csv
75.5,340.4011805015316,1.5,20.572114087772928,800,0.9982064025575962,0.0024990051729878,32.98862329022086,0,normalbatch1.csv
76.0,339.63535718602844,1.5,20.64878254654875,800,0.9892326891719878,0.0025671418412019,33.626810557818885,0,normalbatch1.csv
76.5,339.15803247990345,1.5,20.72612882826178,800,0.5833364048365431,0.0025012363715585,30.904072895169463,0,normalbatch1.csv
77.0,338.7960372672292,1.5,20.80288079175322,800,0.1447874668458386,0.0025332353580709,29.898912467058096,0,normalbatch1.csv
77.5,338.49619573189636,1.5,20.88021734793667,800,0.0,0.0025602325004783,30.810433822576385,0,normalbatch1.csv
78.0,337.9346428123142,1.5,20.95736101445425,800,0.0095554149767109,0.0025177917340159,31.630144706140527,0,normalbatch1.csv
78.5,337.57892045137316,1.5,21.033899209276985,800,0.0102904967399292,0.0025445826056984,29.252904078276742,0,normalbatch1.csv
79.0,337.3427998696078,1.5,21.11141627537646,800,0.0,0.0026429154335153,30.20826778032375,0,normalbatch1.csv
79.5,336.979863447531,1.5,21.1888183416908,800,0.0,0.0025294248221937,31.04468383598561,0,normalbatch1.csv
80.0,336.68851690291183,1.5,21.266229744419466,800,0.0,0.0026062952024539,31.774380156886195,0,normalbatch1.csv
80.5,336.4582691628397,1.5,21.3450848938081,800,0.0,0.0026588072379754,32.40218926115142,0,normalbatch1.csv
81.0,336.14884266896144,1.5,21.42239273458377,800,0.0113191044287601,0.0025081906791689,29.884835066917617,0,normalbatch1.csv
81.5,335.8985834765419,1.5,21.49969301854613,800,0.0,0.0026351232339205,30.632958508032004,0,normalbatch1.csv
82.0,335.64465227706705,1.5,21.575785751167334,800,0.0,0.0025723968507957,31.28535506627145,0,normalbatch1.csv
82.5,335.18779859780875,1.5,21.652307529020604,800,0.0134899785430777,0.0025492479264939,28.759755230389885,0,normalbatch1.csv
83.0,334.8973271376133,1.5,21.729661315125828,800,0.0041819721548432,0.0026495288479089,27.29244617346427,0,normalbatch1.csv
83.5,334.58101626016696,1.5,21.807123494728177,800,0.0112868841210877,0.0026590241652229,25.219741052561915,0,normalbatch1.csv
84.0,334.41305563763484,1.5,21.884231222696812,800,0.0,0.0025990479095075,26.27836564067377,0,normalbatch1.csv
84.5,334.188437730034,1.5,21.960251962924424,800,0.0,0.0025746223405296,27.21271549315105,0,normalbatch1.csv
85.0,333.6374633726328,1.5,22.03791817453718,800,0.0081160649151923,0.0026353413243109,25.338096629106417,0,normalbatch1.csv
85.5,333.530506661863,1.5,22.114789320177387,800,0.0,0.0026596547509958,26.30195600016691,0,normalbatch1.csv
86.0,333.25014164665237,1.5,22.19137431301513,800,0.0,0.0026135537802379,27.148674750880957,0,normalbatch1.csv
86.5,333.02208061135224,1.5,22.26837061972449,800,0.0002608541905519,0.0026161953042742,27.8907058792484,0,normalbatch1.csv
87.0,332.73815821536425,1.5,22.346744454481737,800,0.0070912857034116,0.0026870239715339,26.02896350082733,0,normalbatch1.csv
87.5,332.4191809889406,1.5,22.42282594005332,800,0.008624675990627,0.0026345947686108,24.1797972448191,0,normalbatch1.csv
88.0,332.34984776420254,1.5,22.50010648611325,800,0.0,0.002559225787102,25.12885602993299,0,normalbatch1.csv
88.5,332.09048417148244,1.5,22.577115464341436,800,0.0132143241382492,0.0025533674004373,23.1537966114646,0,normalbatch1.csv
89.0,331.6053831774493,1.5,22.654797508357856,800,0.0203174704946186,0.0026173965748419,21.22322772755325,0,normalbatch1.csv
89.5,331.44338073145485,1.5,22.73254336316967,800,0.0,0.002613149758419,22.3762764087636,0,normalbatch1.csv
90.0,331.2037305466224,1.5,22.80972170576784,800,0.0,0.0025308688000234,23.39681924763937,0,normalbatch1.csv
90.5,330.82128175727837,1.5,22.886342750230178,800,0.0,0.002646288875886,24.295985838299885,0,normalbatch1.csv
91.0,330.805992973343,1.5,22.96311014620858,800,0.0,0.0025233225539888,25.087790970301455,0,normalbatch1.csv
91.5,330.4672426684389,1.5,23.03883548648595,800,0.0119384337547849,0.0024465815243089,23.13814766985297,0,normalbatch1.csv
92.0,330.2553661098204,1.5,23.115351738585236,800,0.0031182178456953,0.0025925795203305,22.316835683236093,0,normalbatch1.csv
92.5,330.02192230774585,1.5,23.19216044150088,800,0.0,0.0025348819706983,23.2322460171481,0,normalbatch1.csv
93.0,329.92065997089736,1.5,23.270289544474323,800,0.0025069605039853,0.0026126282475093,22.60805311217746,0,normalbatch1.csv
93.5,329.4913640693838,1.5,23.3478982193858,800,0.010695085906619,0.0026055926952271,20.92897390953948,0,normalbatch1.csv
94.0,329.3538124616842,1.5,23.425588438655932,800,0.0200503814217451,0.0026093679176246,19.19530241304102,0,normalbatch1.csv
94.5,329.0973432839912,1.5,23.502825193386812,800,0.0,0.0025337594776181,20.31989546817545,0,normalbatch1.csv
95.0,328.9196640864345,1.5,23.58030840204834,800,0.0,0.0026376637530105,21.319549860557117,0,normalbatch1.csv
95.5,328.80935709758086,1.5,23.65745953760342,800,0.0077714925372004,0.0025861466819582,19.91529916699284,0,normalbatch1.csv
96.0,328.6314690799459,1.5,23.733888249469818,800,0.0,0.0025047015456757,20.91728666908051,0,normalbatch1.csv
96.5,328.3082445918512,1.5,23.80977440605535,800,0.003232891003027,0.0025213647554592,20.230750232210596,0,normalbatch1.csv
97.0,328.0117799519446,1.5,23.88649700218104,800,0.0060984102430742,0.0024974431082089,19.06791495343822,0,normalbatch1.csv
97.5,328.0135415367304,1.5,23.963756598452864,800,0.004430132179391,0.0025971282138126,18.24940499337748,0,normalbatch1.csv
98.0,327.7212014859399,1.5,24.04136727326559,800,0.0202920815132231,0.0025485732413657,16.758819125377897,0,normalbatch1.csv
98.5,327.5095332371569,1.5,24.11866653529763,800,0.013653801754628,0.0026282198762069,15.529128516771776,0,normalbatch1.csv
99.0,327.1539758697286,1.5,24.19709935402839,800,0.0029010087441889,0.0026897393120114,15.354186898667422,0,normalbatch1.csv
99.5,327.04619369457237,1.5,24.275223395553752,800,0.0004534227036662,0.0025777272430388,16.604144729704217,0,normalbatch1.csv
100.0,327.0411249129017,1.5,24.35335503623581,800,0.0,0.0026156472024648,17.76392671313107,0,normalbatch1.csv
100.5,326.7356198894924,1.5,24.430274856516487,800,0.0075989842833214,0.0025805497693468,16.67750598872476,0,normalbatch1.csv
101.0,326.4302298268235,1.5,24.50804733463384,800,0.0033416442808097,0.0026957507601708,16.262104032016225,0,normalbatch1.csv
101.5,326.2848651294534,1.5,24.586502718795455,800,0.0,0.0026270970887878,17.400109950708327,0,normalbatch1.csv
102.0,326.1361035179085,1.5,24.663137173777624,800,0.004463185835966,0.0025597741988088,16.649727367568858,0,normalbatch1.csv
102.5,325.91100238113125,1.5,24.740220271550147,800,0.0,0.0025942931838405,17.716383761338307,0,normalbatch1.csv
103.0,325.8631238418945,1.5,24.816720830805792,800,0.0015679548575302,0.0025223284808781,17.861098815795344,0,normalbatch1.csv
103.5,325.78796847443226,1.5,24.8937494159406,800,0.0030762118165613,0.0025465870759049,17.36248850889973,0,normalbatch1.csv
104.0,325.2521184780324,1.5,24.971487731624567,800,0.0,0.002600298137126,18.316639202325803,0,normalbatch1.csv
104.5,325.2560370244576,1.5,25.04780045501651,800,0.0129152546515741,0.0025789963127696,16.92213519572357,0,normalbatch1.csv
105.0,325.2926262982581,1.5,25.1227470490937,800,0.0,0.0024898359105849,17.889444671733543,0,normalbatch1.csv
105.5,325.01878777767627,1.5,25.199765948905156,800,0.0053498951977921,0.0025011294684767,16.918870250009377,0,normalbatch1.csv
106.0,324.8303098824932,1.5,25.276684007860712,800,0.0005414540693359,0.002587372879873,17.772939923998877,0,normalbatch1.csv
106.5,324.69332323939915,1.5,25.35501728895077,800,0.0080325147653746,0.0026105012012775,16.612823823625888,0,normalbatch1.csv
107.0,324.5492960768354,1.5,25.432056579701666,800,0.0023345189867958,0.0025811772819666,16.415591997194213,0,normalbatch1.csv
107.5,324.58107345229485,1.5,25.50916757433951,800,0.0012236944150223,0.0025509371628181,16.835590263897416,0,normalbatch1.csv
108.0,324.2217866604724,1.5,25.586746782925935,800,0.0,0.0025127312747735,17.719278762748104,0,normalbatch1.csv
108.5,323.89438038091384,1.5,25.66359263739638,800,0.0,0.002616705978176,18.50470397747688,0,normalbatch1.csv
109.0,323.93474252676106,1.5,25.740998070984663,800,0.0,0.0025745008813532,19.20062090176407,0,normalbatch1.csv
109.5,323.69704492161196,1.5,25.818846977067135,800,0.0,0.0026326702587335,19.816151399066428,0,normalbatch1.csv
110.0,323.64424335114063,1.5,25.896359717444557,800,0.0078655312132141,0.0025936272271758,18.449437486621605,0,normalbatch1.csv
110.5,323.5337003221431,1.5,25.974740787859083,800,0.0013904410316353,0.0026722371267778,18.475271504957732,0,normalbatch1.csv
111.0,323.21552611724206,1.5,26.05206991710277,800,0.0137343081235505,0.0025991191990878,17.015949651208814,0,normalbatch1.csv
111.5,323.19801903742047,1.5,26.129009500321555,800,0.0,0.0025070684427799,17.78162280116254,0,normalbatch1.csv
