Time_min,ReactorTemp,Pressure_bar,Volume_m3,Agitator_Speed_rpm,Coolant_Flow_m3_s,Feed_Flow_m3_s,Coolant_delatT_K,fault_type,source_file
32.5,348.2460319462955,1.2,7.4603672746614,800,1.0,0.0009089592052329,33.098029543279154,0,normalbatch1.csv
33.0,347.89947353445945,1.2,7.4870485519882735,800,0.9995667654664024,0.0008705883606203,33.58268564391926,0,normalbatch1.csv
33.5,347.52367701581534,1.2,7.513882833302974,800,1.0,0.0009138867366178,34.01647768735552,0,normalbatch1.csv
34.0,346.9774888651474,1.2,7.540918655758954,800,0.985993676604026,0.0009169266654333,34.40434341236926,0,normalbatch1.csv
34.5,346.7795482242818,1.2,7.567902997090089,800,0.9938409856324136,0.0009159614901376,33.63518739214362,0,normalbatch1.csv
35.0,346.5117630818621,1.2,7.594640544143068,800,1.0,0.0008893572490275,34.048227021463276,0,normalbatch1.csv
35.5,346.10388943531126,1.2,7.621187271709335,800,0.994221428599403,0.0008838832568008,34.41726311465726,0,normalbatch1.csv
36.0,345.6873598742191,1.2,7.648073811276688,800,1.0,0.000913747245227,34.74642259897564,0,normalbatch1.csv
36.5,345.2468876552722,1.2,7.675142274596811,800,1.0,0.0009071544723332,33.276159275263694,0,normalbatch1.csv
37.0,345.0237174645736,1.2,7.701643531777803,800,1.0,0.0008393691425408,30.59053869666718,0,normalbatch1.csv
37.5,344.52947941240126,1.2,7.7286147512602605,800,1.0,0.0008987484120221,31.472231535079857,0,normalbatch1.csv
38.0,344.02092994132903,1.2,7.755296477456021,800,1.0,0.0009101333650129,32.26492794126273,0,normalbatch1.csv
38.5,343.61806399275457,1.2,7.781475383172146,800,0.9890053824972604,0.0008825774629342,32.97714413733297,0,normalbatch1.csv
39.0,342.790896045631,1.2,7.80839673223312,800,0.9936995601192484,0.0009093487721111,33.616424657587004,0,normalbatch1.csv
39.5,342.08556856341164,1.2,7.835132275374365,800,1.0,0.0009054040194364,30.894676128292986,0,normalbatch1.csv
40.0,341.4248981485661,1.2,7.861655581616703,800,0.9866621540890296,0.0008792362575077,29.890410630360293,0,normalbatch1.csv
40.5,340.86784780333005,1.2,7.888497404096531,800,0.994887863187882,0.000882949889743,30.802741684611703,0,normalbatch1.csv
41.0,340.01023953318986,1.2,7.915147482588126,800,1.0,0.0008529496448061,31.62318515274393,0,normalbatch1.csv
41.5,339.11341507519666,1.2,7.9418123563794465,800,1.0,0.0008826102020228,32.36070922391116,0,normalbatch1.csv
42.0,338.3238912656664,1.2,7.968004529755852,800,0.999134568223199,0.0009078414319255,33.022996954967255,0,normalbatch1.csv
42.5,337.69320511465907,1.2,7.994593872550938,800,1.0,0.000875456153012,33.36933377830371,0,normalbatch1.csv
43.0,337.23633148404963,1.2,8.021403204735336,800,0.99246721475671,0.0008568162164814,32.115965675608095,0,normalbatch1.csv
43.5,336.29793423853516,1.2,8.048031715038034,800,1.0,0.0008711220392873,32.783061487454916,0,normalbatch1.csv
44.0,335.8094843423811,1.2,8.074349897282136,800,1.0,0.0009078250015121,33.38163466960208,0,normalbatch1.csv
44.5,335.1290566484425,1.2,8.10080576806016,800,1.0,0.0008722404703861,33.91800333916376,0,normalbatch1.csv
45.0,334.5282535665619,1.2,8.127411457536377,800,0.9839687030881326,0.0008869381057637,32.281161240195786,0,normalbatch1.csv
45.5,333.80577685742645,1.2,8.154171393230808,800,0.9882411690366056,0.0009028683507648,30.2370551982724,0,normalbatch1.csv
46.0,333.32538153253745,1.2,8.180686951129754,800,0.9949271694466776,0.0008612510093948,31.05300257938933,0,normalbatch1.csv
46.5,332.6210904036856,1.2,8.207488594643666,800,0.9895597074502795,0.0008873064879654,31.78664560039988,0,normalbatch1.csv
47.0,331.8571416712306,1.2,8.234387275796822,800,0.9913900077323152,0.0008777210027636,31.26840976226657,0,normalbatch1.csv
47.5,331.5661090977863,1.2,8.261015729794254,800,0.9868650099469995,0.0008976076397763,30.734807975384054,0,normalbatch1.csv
48.0,330.98649409905534,1.2,8.28773570367573,800,1.0,0.0009025768950702,31.48019601582365,0,normalbatch1.csv
48.5,330.301475581516,1.2,8.314601626637057,800,0.9988528181928126,0.0009063842440192,32.14983962384048,0,normalbatch1.csv
49.0,329.8506236312872,1.2,8.341320952105846,800,0.996020469899622,0.0008794376602556,32.750840335855685,0,normalbatch1.csv
49.5,329.1878445893706,1.2,8.367820340721606,800,1.0,0.000888619255803,31.332961703869444,0,normalbatch1.csv
50.0,328.6601485120095,1.2,8.394650257873739,800,0.9632530465172708,0.0008803572754203,31.999857303500903,0,normalbatch1.csv
50.5,328.17405903724864,1.2,8.421180972797833,800,0.5451270838681692,0.0008613160568346,32.59841141745318,0,normalbatch1.csv
51.0,327.8167884270982,1.2,8.44803299763488,800,0.0,0.0008950993591193,33.13526217769572,0,normalbatch1.csv
51.5,327.5011618176467,1.2,8.475081309605637,800,0.014284998480703,0.0009090589930852,33.61637231315325,0,normalbatch1.csv
52.0,327.45469781274835,1.2,8.501563960084585,800,0.0,0.0008926078581782,34.046956102376726,0,normalbatch1.csv
52.5,326.96973558029134,1.2,8.528794636231359,800,0.0085429648347159,0.0009000079966184,34.43191912119801,0,normalbatch1.csv
53.0,326.86475306453633,1.2,8.555899436288902,800,0.0,0.0009252165729872,33.66013684298866,0,normalbatch1.csv
53.5,326.56959213126095,1.2,8.582731117618613,800,0.0010478549965837,0.0008709498743979,34.07080033413257,0,normalbatch1.csv
54.0,326.2285558212442,1.2,8.609506292705282,800,0.0,0.0009090274447532,34.43768658802469,0,normalbatch1.csv
54.5,325.96593360068726,1.2,8.636443826879757,800,0.0,0.0009041484084243,34.76490097964137,0,normalbatch1.csv
55.0,325.6686860545401,1.2,8.66356691913459,800,0.0107554224301358,0.0008914815316006,33.29287781015171,0,normalbatch1.csv
55.5,325.392400287437,1.2,8.690692941363299,800,0.0,0.0009342346008977,30.605664990137257,0,normalbatch1.csv
56.0,325.2674128558199,1.2,8.717510994156404,800,0.0,0.0009186210776438,31.485917229171832,0,normalbatch1.csv
56.5,324.84519232915505,1.2,8.744374062756991,800,0.0035620330088337,0.0008938944418836,32.277310235917355,0,normalbatch1.csv
57.0,324.6759971351844,1.2,8.771360742416956,800,0.0,0.0008942690100836,32.988347165829964,0,normalbatch1.csv
57.5,324.5191039936239,1.2,8.798031210987224,800,0.0082315378734667,0.0008998784369672,33.62656073098901,0,normalbatch1.csv
58.0,324.18454664513956,1.2,8.825040680749407,800,0.0149184403030028,0.0009269723544479,30.90384686137099,0,normalbatch1.csv
58.5,324.1705734442705,1.2,8.85228049750402,800,0.0,0.0008819474153329,29.89870796028805,0,normalbatch1.csv
59.0,323.9133384251431,1.2,8.879059322498067,800,0.0,0.0008868618822494,30.810248792641573,0,normalbatch1.csv
59.5,323.649886520485,1.2,8.905637782006865,800,0.0,0.0008752800872104,31.62997729810428,0,normalbatch1.csv
60.0,323.4235359085481,1.2,8.932394660509527,800,0.0107282864727568,0.0008766803957863,32.36685449828485,0,normalbatch1.csv
60.5,323.10363032781686,1.2,8.959451884099096,800,0.0124131340764749,0.0009221427994601,33.02855696511489,0,normalbatch1.csv
61.0,323.09772862295625,1.2,8.98593775637232,800,0.0,0.0009028219196425,33.374364263675375,0,normalbatch1.csv
61.5,322.7437006423834,1.2,9.012503014094444,800,0.0,0.0008739608485424,32.12051706713487,0,normalbatch1.csv
62.0,322.7796795953283,1.2,9.03917754483552,800,0.0,0.0008883121817913,32.78717941312203,0,normalbatch1.csv
62.5,322.3504766037441,1.2,9.066095148184992,800,0.0058265013443494,0.0008985510631907,33.38536041187234,0,normalbatch1.csv
63.0,322.1177788928896,1.2,9.0932852566679,800,0.0030774283382893,0.0009197530896341,33.921374248836855,0,normalbatch1.csv
63.5,321.92566418171447,1.2,9.12028938453274,800,0.000489695893919,0.0008810711042708,32.28421111085237,0,normalbatch1.csv
64.0,321.70035491780976,1.2,9.14679578468266,800,0.013053209412545,0.0008851314631976,30.239814605056893,0,normalbatch1.csv
64.5,321.46726236784383,1.2,9.17359591173262,800,0.008112777504397,0.0008864667877352,31.05549918552765,0,normalbatch1.csv
65.0,321.6819890970216,1.2,9.199972954591528,800,0.0,0.0008748800574254,31.788904434525023,0,normalbatch1.csv
65.5,321.4963556233609,1.2,9.226468972988934,800,0.0,0.0008701197577257,31.270453469332153,0,normalbatch1.csv
66.0,320.9064367868496,1.2,9.25302754934414,800,0.0,0.0008966289227338,30.736657043681475,0,normalbatch1.csv
66.5,320.89992985941694,1.2,9.280001713218812,800,0.0031539873614082,0.0009199511174528,31.4818689823785,0,normalbatch1.csv
67.0,320.7875625788467,1.2,9.306915138600475,800,0.0,0.000935356728767,32.15135326024722,0,normalbatch1.csv
67.5,320.47581456561585,1.2,9.333644602232951,800,0.0063006477368657,0.0008829512184728,32.752209816414165,0,normalbatch1.csv
68.0,320.3204572625031,1.2,9.360420303544444,800,0.0170544617697971,0.0008918272855143,31.33420075770806,0,normalbatch1.csv
68.5,319.965924589521,1.2,9.38703015474903,800,0.0,0.0008992295963966,30.44544224890808,0,normalbatch1.csv
69.0,319.77104978708127,1.2,9.413643741199934,800,0.0,0.0008790699189779,29.625269692456357,0,normalbatch1.csv
69.5,319.6590293786412,1.2,9.439969956260803,800,0.0091898449744791,0.0008909292359773,27.18660247598325,0,normalbatch1.csv
70.0,319.6826142017218,1.2,9.467187590162611,800,0.0,0.0009211725426744,26.64477893562685,0,normalbatch1.csv
70.5,319.2847949251284,1.2,9.494203397453242,800,0.0083771959535518,0.000912802605054,24.52069291397612,0,normalbatch1.csv
71.0,319.18439035154745,1.2,9.521094021450384,800,0.0010092577067507,0.0009013659275399,23.900360238239895,0,normalbatch1.csv
71.5,319.0203563016311,1.2,9.547699559077907,800,0.0,0.0009005381552019,23.61233866097996,0,normalbatch1.csv
72.0,319.0052734154753,1.2,9.57419481489966,800,0.0,0.0009179517298424,23.34202721267951,0,normalbatch1.csv
72.5,318.7595488488672,1.2,9.601256062491142,800,0.0,0.0009128673984444,23.082796077276953,0,normalbatch1.csv
73.0,318.7144432817662,1.2,9.6281216255569,800,0.0,0.0008994249247193,22.839243560676948,0,normalbatch1.csv
73.5,318.3299319469679,1.2,9.65478336849251,800,0.0010697819710216,0.0009079623101552,22.271530278532964,0,normalbatch1.csv
74.0,318.20922128484455,1.2,9.681481116343967,800,0.0015780767831956,0.0008953137448203,21.48465186734262,0,normalbatch1.csv
74.5,318.2025019146195,1.2,9.707800478336988,800,0.0,0.0008899878246271,21.34974794270283,0,normalbatch1.csv
75.0,317.9121217749478,1.2,9.73435764401378,800,0.0,0.0008778760663519,21.206650342601225,0,normalbatch1.csv
75.5,317.92780518326407,1.2,9.760709425041703,800,0.0060745310448716,0.0008912328765969,19.677940878817367,0,normalbatch1.csv
76.0,317.65534821737174,1.2,9.78752192533225,800,0.0,0.0008931237438507,19.663476565726853,0,normalbatch1.csv
76.5,317.5297034488728,1.2,9.814461676131666,800,0.0099132243860871,0.000887615189294,18.11852562809696,0,normalbatch1.csv
77.0,317.3049411951301,1.2,9.840936244156008,800,0.0,0.0008910772004088,18.226243983904396,0,normalbatch1.csv
77.5,317.298555010545,1.2,9.867375856631108,800,0.0,0.0008851712113089,18.315537109099523,0,normalbatch1.csv
78.0,317.27629670499954,1.2,9.894346775289051,800,0.0018702949225098,0.0008813554872651,17.73035184746965,0,normalbatch1.csv
78.5,317.098300810092,1.2,9.920855579550391,800,0.0,0.0008984037451889,17.84430891230835,0,normalbatch1.csv
79.0,316.8883047596592,1.2,9.94769148734647,800,0.0001306411534245,0.000883491568672,17.939042333568352,0,normalbatch1.csv
79.5,316.76803534863524,1.2,9.974655381769558,800,0.0151777071964048,0.0009249535418843,16.439813283757758,0,normalbatch1.csv
80.0,316.86138013894805,1.2,10.00164686362793,800,0.0,0.000908412169973,16.643462954936354,0,normalbatch1.csv
80.5,316.66093007451974,1.2,10.028306091233048,800,0.0,0.0009164099836972,16.81258086421252,0,normalbatch1.csv
81.0,316.4628723349846,1.2,10.055009760973409,800,0.0,0.000872766472413,16.950452771646724,0,normalbatch1.csv
81.5,316.1567619145192,1.2,10.081840191961255,800,0.0,0.0008902620176108,17.055356620482087,0,normalbatch1.csv
82.0,316.1091288577949,1.2,10.10824116353736,800,0.0,0.0008832988593374,17.139045162403818,0,normalbatch1.csv
82.5,315.7805604901556,1.2,10.134766665959942,800,0.0063178194216421,0.0008940410818036,15.947290428392364,0,normalbatch1.csv
83.0,315.7607926048072,1.2,10.161297946732974,800,0.0020576880999137,0.0009158518601744,15.44605768819298,0,normalbatch1.csv
83.5,315.6707653788748,1.2,10.187748429510744,800,0.0008091671024679,0.0008690969236103,15.48171779744331,0,normalbatch1.csv
84.0,315.30366682467496,1.2,10.214358093259532,800,0.0,0.0008864108667111,15.653391910889752,0,normalbatch1.csv
84.5,315.3580948109226,1.2,10.241132035539282,800,0.0,0.0008762629566293,15.797936472871982,0,normalbatch1.csv
85.0,315.1339725134528,1.2,10.267699251822451,800,0.0074606531905236,0.0009026237491268,14.643768620450714,0,normalbatch1.csv
85.5,315.13142990915736,1.2,10.294689625258243,800,0.0,0.0008876462773661,14.85279150588849,0,normalbatch1.csv
86.0,314.988183453516,1.2,10.321502495745529,800,0.0,0.0008972770176083,15.034772382327787,0,normalbatch1.csv
86.5,314.65281220053026,1.2,10.348431782975348,800,0.001108190910979,0.0008989270601799,14.894428750115424,0,normalbatch1.csv
87.0,314.6169000799651,1.2,10.37531363634358,800,0.0,0.0008962229645319,15.045448865707328,0,normalbatch1.csv
87.5,314.49783724131856,1.2,10.402146940363314,800,0.0130540928885123,0.0009024665259762,13.825946835245986,0,normalbatch1.csv
88.0,314.38342657130005,1.2,10.42894726048656,800,0.0088190315537091,0.0008905709933654,12.802585617467912,0,normalbatch1.csv
88.5,314.0975603540911,1.2,10.455287026592258,800,0.0,0.0008953715680343,13.113360204864705,0,normalbatch1.csv
89.0,314.06960507498195,1.2,10.482114279457956,800,0.0,0.0008848832433909,13.38207811493902,0,normalbatch1.csv
89.5,313.73319224483214,1.2,10.508845044530783,800,0.0086359167019644,0.0008857362341504,12.399574057560528,0,normalbatch1.csv
90.0,314.0039410850043,1.2,10.535986715122757,800,0.0018701128730296,0.0009064217556552,12.173659617993394,0,normalbatch1.csv
90.5,313.74980659103704,1.2,10.562710517864812,800,0.0,0.0008912002646727,12.500265983375812,0,normalbatch1.csv
91.0,313.74266201888423,1.2,10.589510301949431,800,0.0,0.0008952103299463,12.785907370369555,0,normalbatch1.csv
91.5,313.5696598292724,1.2,10.61628140924621,800,0.0028086022515768,0.0008950573462617,12.276944122421868,0,normalbatch1.csv
92.0,313.443700484983,1.2,10.64313638041924,800,0.0,0.0008802171487871,12.565110201060236,0,normalbatch1.csv
92.5,313.38259258823575,1.2,10.669532449424237,800,0.0071012476341171,0.0008348488561347,11.698812156321708,0,normalbatch1.csv
93.0,313.23986975959735,1.2,10.696513157972303,800,0.0,0.0008983451016879,12.025150795533136,0,normalbatch1.csv
93.5,313.07982282873957,1.1972753777568823,10.72307063336708,800,0.0065067448897957,0.0008809628717242,11.24901995915144,0,normalbatch1.csv
94.0,313.1287369846506,1.1877925665584417,10.749838249667524,800,0.0186676377158539,0.0008770072496097,10.313948178566136,0,normalbatch1.csv
94.5,312.9141181210643,1.1789859929096338,10.776766834501109,800,0.0063749822752042,0.0009007713846481,9.685490269265811,0,normalbatch1.csv
95.0,312.77732103193443,1.1707684760551456,10.803459897744386,800,0.0,0.0008687144484566,10.157510834384595,0,normalbatch1.csv
95.5,312.98045318682773,1.1655755917499937,10.830310654004949,800,0.0,0.0008900038361723,10.578407286555375,0,normalbatch1.csv
96.0,312.7362195507524,1.1578918085895475,10.857019526139313,800,0.0,0.0008766955308013,10.950054987352472,0,normalbatch1.csv
96.5,312.2437975158947,1.1438684817047486,10.883241889271892,800,0.0093908283733615,0.0008777058739018,10.14595407798447,0,normalbatch1.csv
97.0,312.47137445524567,1.1386794576448709,10.90994209943956,800,0.0,0.0008979565405979,10.53591839067792,0,normalbatch1.csv
97.5,312.3837558059911,1.1358526043321444,10.93687832406592,800,0.0,0.0008948459284816,10.885372702353608,0,normalbatch1.csv
98.0,312.2419902341872,1.1287078071773475,10.963562104156832,800,0.0004666880065538,0.0008790380171487,11.168438800210538,0,normalbatch1.csv
98.5,312.1732508708205,1.1235760883761623,10.990342203684536,800,0.0,0.0008867075786014,11.443022530096016,0,normalbatch1.csv
99.0,312.14768184159516,1.1208350942133256,11.016955314938528,800,0.0,0.0008761545022573,11.688181818009411,0,normalbatch1.csv
99.5,312.21147832433576,1.115790651968914,11.043746063669513,800,0.0103067528076346,0.0008926474990018,10.799128493641092,0,normalbatch1.csv
100.0,311.9557185229275,1.1086680634556614,11.07049858438318,800,0.0045633226263097,0.0008776264709732,10.234737436847013,0,normalbatch1.csv
100.5,311.89479584689883,1.1013877747600826,11.097581265218452,800,0.0,0.0009004974418466,10.571822845452177,0,normalbatch1.csv
101.0,311.8491699614701,1.094439664690508,11.12445407172734,800,0.0,0.0009172421590004,10.868540031781436,0,normalbatch1.csv
101.5,311.70028359786227,1.0834255782838682,11.151370636789364,800,0.0074139824169005,0.0008809291148356,10.122547689035116,0,normalbatch1.csv
102.0,311.64393875535103,1.079196272779277,11.178129372638846,800,0.0,0.0008977911532292,10.443881095541371,0,normalbatch1.csv
102.5,311.5546476642002,1.072862577407418,11.204908281740543,800,0.0,0.0009089015086446,10.727074143983089,0,normalbatch1.csv
103.0,311.5808717389507,1.0659780462496973,11.232050063476818,800,0.0,0.0008941824205622,10.975085249897916,0,normalbatch1.csv
103.5,311.3357185017719,1.0555958680802997,11.258888513502807,800,0.0,0.0008944588301415,11.187109640614096,0,normalbatch1.csv
104.0,311.0347427361308,1.0470569703415458,11.285984087647916,800,0.0,0.000901885418977,11.36877490119764,0,normalbatch1.csv
104.5,311.13651143719585,1.0411170580494808,11.31275426334458,800,0.0,0.000887551487799,11.526053292753204,0,normalbatch1.csv
105.0,311.0462131708899,1.0341427384941062,11.339472188957696,800,0.0042808209487639,0.0008851845004965,10.866338744375412,0,normalbatch1.csv
105.5,310.99954878019145,1.0276366526558058,11.3667765463165,800,0.0,0.0009178621467556,11.055430339895736,0,normalbatch1.csv
106.0,311.0648905658151,1.023649388955473,11.393505709171109,800,0.0,0.0008810192565014,11.22173896874898,0,normalbatch1.csv
106.5,310.76163356704654,1.017953078417172,11.42027501930695,800,0.0,0.0008873827748546,11.365427311285089,0,normalbatch1.csv
107.0,310.92782102118736,1.0134670980675946,11.446969874674734,800,0.0,0.0008798891636337,11.49008224305453,0,normalbatch1.csv
107.5,310.74388441779064,1.007119212884131,11.473694581309651,800,0.0084005320057171,0.0009283722483989,10.631797331588643,0,normalbatch1.csv
108.0,310.52802715322326,1.0015234876239174,11.500553784729988,800,0.0,0.0009022292233501,10.81210883014569,0,normalbatch1.csv
108.5,310.61404070284107,0.9963779534514696,11.527230399181091,800,0.0,0.0008990380557168,10.96911625001502,0,normalbatch1.csv
109.0,310.38117020205954,0.9883995097451452,11.553820625949292,800,0.0,0.0008967220566548,11.101665503306435,0,normalbatch1.csv
109.5,310.3139777246086,0.9806424506034273,11.58104484705764,800,0.0086069252223812,0.0009209934207842,10.26724271097089,0,normalbatch1.csv
110.0,310.151958584288,0.9750198487111674,11.607981844566345,800,0.001678202262782,0.0009045836368899,10.07103776952772,0,normalbatch1.csv
110.5,310.24190061354574,0.9695653187558309,11.63487798450744,800,0.001778066492077,0.0008934518197338,9.868922329315978,0,normalbatch1.csv
