Time_min,ReactorTemp,Pressure_bar,Volume_m3,Agitator_Speed_rpm,Coolant_Flow_m3_s,Feed_Flow_m3_s,Coolant_delatT_K,fault_type
13.5,360.22931046389175,1.499999996226102,11.00159675808479,800,0.9968807533868692,0.0026110715582107,30.88762998052283,0
14.0,360.0973503876119,1.499999998113051,11.079565797012648,800,0.9944099200478772,0.0026159755879312,31.587412306187332,0
14.5,359.80189348508094,1.4999999990565254,11.15730374500553,800,1.0,0.0026280685568889,32.21593671512187,0
15.0,359.8537520215999,1.499999999528263,11.232869539211888,800,1.0,0.0025884954274883,32.779895323205494,0
15.5,359.91669604747193,1.4999999997641311,11.309667088358664,800,1.0,0.0025751536659532,33.28553079718591,0
16.0,359.4827689753454,1.4999999998820657,11.386717344219376,800,0.9904543830649232,0.002582274961216,32.622928359358696,0
16.5,359.7764164655001,1.499999999941033,11.463274959909665,800,1.0,0.0026011064545903,33.13237361084833,0
17.0,359.856450792984,1.4999999999705165,11.540669204562256,800,0.9984380828964922,0.0025720619418303,33.58863383838661,0
17.5,359.48425254145576,1.4999999999852582,11.61724175751351,800,1.0,0.0025719640115828,33.99671039663548,0
18.0,360.04327573274145,1.499999999992629,11.695042443030754,800,0.9850008199091358,0.0025655455523542,32.597848235051174,0
18.5,360.19954704763586,1.4999999999963145,11.771663276486368,800,0.9952281784888966,0.0025557482897902,29.97682870790345,0
19.0,359.36163750467597,1.4999999999981573,11.8476835489382,800,1.0,0.0025511593820123,30.916970116674577,0
19.5,360.542585112592,1.4999999999990783,11.925060717032872,800,1.0,0.0025469426965653,31.762548562705547,0
20.0,360.421083401147,1.4999999999995393,12.002439325133246,800,0.988456278253748,0.0025649289709845,32.522610413876464,0
20.5,361.0993725066173,1.4999999999997695,12.078663683739464,800,1.0,0.0025522217717589,33.20517986017393,0
21.0,359.6241288513197,1.4999999999998848,12.156027457202065,800,0.9972940987385744,0.0025573945490235,30.522597502062126,0
21.5,360.39497351343505,1.4999999999999425,12.23284837385451,800,0.999585198177094,0.0025630264202138,29.55376806377052,0
22.0,360.5626622646245,1.4999999999999711,12.310087561626506,800,0.9981085606633172,0.0025735910653248,30.498160314839993,0
22.5,360.4709937954112,1.4999999999999856,12.387518349568568,800,0.9942060913730568,0.0025703648571704,31.347611532474275,0
23.0,360.0926454091426,1.499999999999993,12.4636856728339,800,0.9986895472695524,0.0025759598921267,32.11138071033389,0
23.5,359.49096624467603,1.4999999999999964,12.540276025816684,800,0.9792408303657704,0.0025608481445781,32.79741401411161,0
24.0,359.9544228918894,1.4999999999999982,12.617982204264605,800,1.0,0.0025713698407761,33.16523492705335,0
24.5,360.28827687690193,1.4999999999999991,12.69500538177418,800,0.9801148828318528,0.0025668254604134,31.931304810191136,0
25.0,359.8602380432712,1.4999999999999996,12.772700682772086,800,0.9877470328331416,0.0025792079993724,32.6159873711253,0
25.5,360.3629047497847,1.4999999999999998,12.850571327339004,800,0.9987523626817124,0.0025887024968108,33.23047237387527,0
26.0,359.94926938795953,1.5,12.927127346058574,800,1.0,0.0025726727656084,33.781237452553796,0
26.5,359.9264413031384,1.5,13.00479238154316,800,1.0,0.0025784482908037,32.157420676120125,0
27.0,359.48583768470934,1.5,13.081306814523636,800,1.0,0.0025617244988064,30.125099449822983,0
27.5,360.15237241354674,1.5,13.15855179740851,800,1.0,0.0025873527517532,30.95170928317316,0
28.0,359.9497512333767,1.5,13.236354801646488,800,1.0,0.0025755024932943,31.69499928477569,0
28.5,360.02604612978723,1.5,13.313365465776872,800,0.9824099110472668,0.0025671628271836,31.185491667177985,0
29.0,360.3504721743654,1.5,13.39071314774117,800,1.0,0.0025671399898364,30.659786841732455,0
29.5,359.4773162135957,1.5,13.469019233992032,800,1.0,0.0025996276130378,31.41231975204363,0
30.0,359.9710438093088,1.5,13.546471488075976,800,0.9982643327331449,0.00260735689075,32.088427766134714,0
30.5,360.194185986834,1.5,13.624172238415598,800,0.9895544636725166,0.0026061527234682,32.69527722650281,0
31.0,359.83521454101736,1.5,13.701570406614335,800,0.9941946778881692,0.0025863430192556,31.28269031921684,0
31.5,360.15765469035176,1.5,13.778913553436563,800,1.0,0.0025776994994181,31.95437366976762,0
32.0,359.79875688073895,1.5,13.85668788966624,800,1.0,0.0025934828606671,32.55725955836118,0
32.5,359.6925397762784,1.5,13.93366272801602,800,1.0,0.0025763168905893,33.098029543279154,0
33.0,361.0206591915582,1.5,14.010957490560848,800,0.9889429609151028,0.0025630503691526,33.58268564391926,0
33.5,359.3965143084075,1.5,14.0881078830328,800,1.0,0.0025693991555036,34.01647768735552,0
34.0,359.69675179725766,1.5,14.1663468843156,800,1.0,0.0025797066449391,34.40434341236926,0
34.5,360.8329092068388,1.5,14.242791411079027,800,0.9885592928005538,0.0025466374462506,33.63518739214362,0
35.0,359.81803649112055,1.5,14.319608203422796,800,0.9932687162627544,0.0025651736067289,34.048227021463276,0
35.5,359.8449625306066,1.5,14.395451906626372,800,1.0,0.0025675482116827,34.41726311465726,0
36.0,360.4361588189122,1.5,14.473702785810593,800,0.99538699536419,0.0025720769634976,34.74642259897564,0
36.5,360.3330491664532,1.5,14.550860970547037,800,0.9998137894645264,0.0025549321512001,33.276159275263694,0
37.0,360.1138282062654,1.5,14.628065309557384,800,0.994956982291327,0.0025669979980421,30.59053869666718,0
37.5,360.38397635366,1.5,14.705513936019038,800,0.9947317860619534,0.0025734509691748,31.472231535079857,0
38.0,360.3460190688657,1.5,14.782127661328634,800,0.9919469944418486,0.0025708045037959,32.26492794126273,0
38.5,359.83061160258353,1.5,14.858595158181268,800,1.0,0.0025801267603075,32.97714413733297,0
39.0,360.1247573971606,1.5,14.935386765181269,800,1.0,0.0025797626515593,33.616424657587004,0
39.5,359.31120681532605,1.5,15.011562033286056,800,1.0,0.0025673858932237,30.894676128292986,0
40.0,359.49806193079604,1.5,15.088485011436294,800,1.0,0.0025598932793603,29.890410630360293,0
40.5,359.4888054691543,1.5,15.164991671751608,800,1.0,0.0025583180175695,30.802741684611703,0
41.0,360.08800468372397,1.5,15.240728248616184,800,1.0,0.0025433339902913,31.62318515274393,0
41.5,360.5841545552947,1.5,15.318146830284974,800,1.0,0.0025265552782464,32.36070922391116,0
42.0,360.3466425288368,1.5,15.395590629893931,800,1.0,0.0025272916994754,33.022996954967255,0
42.5,359.70412473558764,1.5,15.473531427209686,800,0.9893644377690878,0.0025439512381213,33.36933377830371,0
43.0,360.412993813322,1.5,15.550533928364054,800,1.0,0.0025481547947643,32.115965675608095,0
43.5,360.5963527624836,1.5,15.626032814186884,800,1.0,0.0025365739579814,32.783061487454916,0
44.0,360.5528354000956,1.5,15.702576667969794,800,1.0,0.0025418969804281,33.38163466960208,2
44.5,360.23836148128186,1.5,15.781524217342731,800,1.0,0.0025434360206779,33.91800333916376,2
45.0,360.4234664064804,1.5,15.859912645794722,800,0.9985579001456923,0.0025604854448417,32.281161240195786,2
45.5,360.15827304473896,1.5,15.937578886636585,800,1.0,0.0025896535317662,30.2370551982724,2
46.0,350.3140827733787,1.45,16.015481563073184,800,0.9967725978527684,0.0024995321705558,31.05300257938933,2
46.5,347.1025510771449,1.4258474576271185,16.091544627554697,800,0.9994935576627102,0.0024033899740549,31.78664560039988,2
47.0,344.99803044966154,1.4146186440677964,16.16947662593496,800,0.9861442537147944,0.0023310493042973,31.26840976226657,2
47.5,344.22114076667185,1.409851694915254,16.247519165564306,800,1.0,0.0022840153701056,30.734807975384054,2
48.0,343.8532693696528,1.4083156779661017,16.32423709861591,800,0.9829200681836692,0.002256337789794,31.48019601582365,2
48.5,343.9025508390365,1.408395127118644,16.402110429619167,800,0.9884815082039976,0.0022416898794709,32.14983962384048,2
49.0,344.1359949630183,1.409282309322034,16.47883552035948,800,0.9959549627057314,0.0022352325506665,32.750840335855685,2
49.5,345.01790364970753,1.4105733580508475,16.555507156476473,800,0.9919717218515236,0.0022337083858835,31.332961703869444,2
50.0,345.65802435966987,1.4120663400423727,16.6334705872235,800,0.988312349294296,0.0022350697397423,31.999857303500903,2
50.5,357.69051353008246,1.413660288665254,16.71132262047628,800,1.0,0.0022380833212375,32.59841141745318,2
51.0,363.00014110831586,1.4153047206038134,16.78808883845751,800,0.9935852676366488,0.0022420277507087,33.13526217769572,2
51.5,365.677390851683,1.4169743942002118,16.864985427659658,800,1.0,0.0022464899712468,33.61637231315325,2
52.0,367.7101322868027,1.4186566886255296,16.942355556282294,800,0.986213525950203,0.0022512372708577,34.046956102376726,2
52.5,368.4330735233603,1.4203452934653071,17.02105633854496,800,1.0,0.0022561402017748,34.43191912119801,2
53.0,368.67643278476504,1.4220370535123146,17.09870252974294,800,1.0,0.0022611274942299,33.66013684298866,2
53.5,368.86194739382097,1.4237303911629369,17.17515835106893,800,0.9813016817800896,0.0022661602403963,34.07080033413257,2
54.0,369.3259244642353,1.4254245176153666,17.252200747589242,800,0.9840506595044264,0.0022712173498897,34.43768658802469,2
54.5,368.5326195919837,1.4271190384687005,17.328685810315,800,0.9914494722792792,0.0022762874592821,34.76490097964137,2
55.0,369.69484766910085,1.4288137565224857,17.406314354351995,800,0.9889849431326814,0.0022813644777419,33.29287781015171,2
55.5,368.95076244944073,1.430508573176497,17.483800120019172,800,0.9803778049041224,0.0022864451552942,30.605664990137257,2
56.0,361.1874639348485,1.4322034391306215,17.561539255083847,800,1.0,0.0022915277646723,31.485917229171832,2
56.5,356.62409409641685,1.4338983297348022,17.638942085008008,800,0.985845222276252,0.002296611391103,32.277310235917355,2
57.0,354.8150784760952,1.4355932326640113,17.715750321433017,800,0.9961639415519428,0.0023016955516298,32.988347165829964,2
57.5,354.32316901745907,1.4372881417557344,17.791886611099432,800,0.9898076556941596,0.0023067799919896,33.62656073098901,2
58.0,354.09411918291767,1.4389830539287147,17.86883798232525,800,0.999257144217898,0.0023118645786584,30.90384686137099,2
58.5,354.94243106950944,1.4406779676423236,17.945539191192868,800,0.969322186953588,0.002316949241678,29.89870796028805,0
59.0,355.0792402176039,1.4423728821262465,18.023685531817407,800,0.9927112753393912,0.002322033944471,30.810248792641573,0
59.5,355.0703279425844,1.4440677969953266,18.101299401742757,800,0.995432862604968,0.0023271186679498,31.62997729810428,0
60.0,356.1693824582188,1.4457627120569854,18.177529551826147,800,1.0,0.002332203402171,32.36685449828485,0
60.5,356.3071110295775,1.447457627214933,18.255543978232858,800,0.99792217979319,0.0023372881419632,33.02855696511489,0
61.0,356.8027816965224,1.449152542421026,18.33232309381247,800,0.9886949438273483,0.0023423728846408,33.374364263675375,0
61.5,357.96870302213296,1.450847457651191,18.40985064742955,800,1.0,0.002347457628811,32.12051706713487,0
62.0,357.4772645084048,1.452542372893392,18.48625894600027,800,1.0,0.0023525423737525,32.78717941312203,0
62.5,358.408036081157,1.4542372881416112,18.563862329525293,800,1.0,0.0023576271190921,33.38536041187234,0
63.0,358.7596374872654,1.4559322033928397,18.639959863573388,800,0.9912801895050958,0.002362711864637,33.921374248836855,0
63.5,359.9134090679846,1.4576271186455725,18.71716735408542,800,1.0,0.0023677966102877,32.28421111085237,0
64.0,359.57797960890906,1.4593220338990571,18.79488961244509,800,0.995894634896936,0.0023728813559928,30.239814605056893,0
64.5,360.25426357081693,1.4610169491529184,18.87346181285294,800,0.9986513741106948,0.002377966101726,31.05549918552765,0
65.0,361.3400057107342,1.4627118644069677,18.952430727764902,800,1.0,0.0023830508474735,31.788904434525023,0
65.5,361.017722850493,1.4644067796611109,19.02880985773773,800,0.9954653059341212,0.0023881355932285,31.270453469332153,0
66.0,361.1158513270136,1.4661016949153012,19.107092174013157,800,1.0,0.0023932203389872,30.736657043681475,0
66.5,362.69839003562834,1.467796610169515,19.185081925785305,800,1.0,0.0023983050847479,31.4818689823785,0
67.0,362.9361989307841,1.4694915254237406,19.26255797434935,800,0.9898602510429072,0.0024033898305095,32.15135326024722,0
67.5,363.7363383935069,1.471186440677972,19.339165235383373,800,0.983139059848226,0.0024084745762717,32.752209816414165,0
68.0,363.36483259379565,1.4728813559322065,19.41609042203925,800,0.9909290679415002,0.0024135593220341,31.33420075770806,0
68.5,364.66577144185993,1.474576271186442,19.493914988018524,800,1.0,0.0024186440677967,32.00097835221209,0
69.0,364.46306543234977,1.4762711864406786,19.572008981696612,800,1.0,0.0024237288135593,32.59942569962044,0
69.5,365.93197404541706,1.4779661016949155,19.649412569511227,800,1.0,0.002428813559322,33.136179861561345,0
70.0,365.73384075513394,1.4796610169491526,19.72644502331471,800,0.9991919951176343,0.0024338983050847,33.61720259855548,0
70.5,366.07322816154345,1.4813559322033898,19.80313178501827,800,0.989690194427716,0.0024389830508474,34.04770731297879,0
71.0,367.0705828276472,1.4830508474576272,19.87898544961663,800,0.9967241319550928,0.0024440677966101,34.432598787933216,0
71.5,367.826230746652,1.4847457627118643,19.95553350305413,800,1.0,0.0024491525423728,33.66075177955861,0
72.0,368.3416391634799,1.486440677966102,20.033575857661333,800,0.9964400584929204,0.0024542372881355,34.07135670531494,0
72.5,368.3923673757708,1.488135593220339,20.10979637044978,800,0.9904328979836646,0.0024593220338983,34.438189971475424,0
73.0,369.12910287351895,1.4898305084745762,20.18629349748411,800,1.0,0.002464406779661,34.76535642181108,0
73.5,369.1861664728352,1.4915254237288136,20.26335266541164,800,1.0,0.0024694915254237,33.29328987687671,0
74.0,370.407032961295,1.493220338983051,20.34081352954705,800,1.0,0.0024745762711864,30.60603781241224,0
74.5,370.55699592810674,1.4949152542372883,20.41906778269713,800,0.9889461098325644,0.0024796610169491,31.48625454456345,0
75.0,371.0989056686596,1.4966101694915257,20.496322005575937,800,1.0,0.0024847457627118,32.277615426033606,0
75.5,371.3909082573651,1.4983050847457626,20.572114087772928,800,0.9982064025575962,0.0024898305084745,32.98862329022086,0
76.0,370.2600553656569,1.499152542372881,20.64878254654875,800,0.9892326891719878,0.002510429528097,33.626810557818885,0
76.5,370.1422794426135,1.4995762711864409,20.72612882826178,800,0.5833364048365431,0.002513280993868,30.904072895169463,0
77.0,369.3432334686325,1.4997881355932203,20.80288079175322,800,0.1447874668458386,0.0025189824513615,29.898912467058096,0
77.5,368.6706673870968,1.4998940677966102,20.88021734793667,800,0.97,0.002530720328014,30.810433822576385,0
78.0,369.664696546211,1.4999470338983052,20.95736101445425,800,0.9795554149767108,0.0025304226486776,31.630144706140527,0
78.5,369.4186724555328,1.4999735169491526,21.033899209276985,800,0.9802904967399292,0.0025338882180987,29.252904078276742,0
79.0,368.64861273406626,1.4999867584745763,21.11141627537646,800,0.97,0.0025620114143081,30.20826778032375,0
79.5,368.9768996762467,1.499993379237288,21.1888183416908,800,0.97,0.0025608955653318,31.04468383598561,0
80.0,369.5104391474853,1.499996689618644,21.266229744419466,800,0.97,0.0025719665123683,31.774380156886195,0
80.5,369.6277656297023,1.499998344809322,21.3450848938081,800,0.97,0.0025964444305292,32.40218926115142,0
81.0,369.26816454316224,1.499999172404661,21.42239273458377,800,0.98131910442876,0.0025805004722293,29.884835066917617,0
81.5,368.99759141701446,1.4999995862023303,21.49969301854613,800,0.97,0.0025901701730771,30.632958508032004,0
82.0,368.8989992993802,1.4999997931011653,21.575785751167334,800,0.97,0.0025881442677187,31.28535506627145,0
82.5,369.32183927699987,1.4999998965505823,21.652307529020604,800,0.9834899785430776,0.0025779137060729,28.759755230389885,0
83.0,369.0463032538891,1.4999999482752913,21.729661315125828,800,0.9741819721548431,0.0025932598511204,27.29244617346427,2
83.5,368.78257699084384,1.4999999741376455,21.807123494728177,800,0.9812868841210876,0.0026135374659079,25.219741052561915,2
84.0,369.4193045744683,1.4999999870688228,21.884231222696812,800,0.97,0.0026149844805047,26.27836564067377,2
84.5,369.132238739741,1.4999999935344115,21.960251962924424,800,0.97,0.0026052556991601,27.21271549315105,2
85.0,368.5739001968487,1.4999999967672055,22.03791817453718,800,0.9781160649151924,0.0026103449101116,25.338096629106417,2
85.5,369.84566279228255,1.4999999983836028,22.114789320177387,800,0.97,0.0026239446730705,41.30195600016691,2
86.0,369.90639249010775,1.4999999991918014,22.19137431301513,800,0.97,0.0026247468906021,42.14867475088096,2
86.5,369.1822324411413,1.4999999995959006,22.26837061972449,800,0.970260854190552,0.002622809548403,42.8907058792484,2
87.0,369.36440155222743,1.4999999997979503,22.346744454481737,800,0.9770912857034116,0.0026383788186359,41.02896350082733,2
87.5,368.77754714650007,1.499999999898975,22.42282594005332,800,0.978624675990627,0.0026413251236879,39.1797972448191,2
88.0,368.8497650973235,1.4999999999494875,22.50010648611325,800,0.97,0.0026215368658044,40.12885602993299,2
88.5,368.80465309436136,1.4999999999747438,22.577115464341436,800,0.9832143241382492,0.0025995474349917,38.1537966114646,2
89.0,368.5994155943875,1.499999999987372,22.654797508357856,800,0.9903174704946186,0.0025985123622511,36.22322772755325,2
89.5,369.6534497288724,1.499999999993686,22.73254336316967,800,0.97,0.0026019129431079,37.3762764087636,2
90.0,369.2220080123558,1.499999999996843,22.80972170576784,800,0.97,0.002585002052551,38.39681924763937,2
90.5,368.5525659092266,1.4999999999984217,22.886342750230178,800,0.97,0.0025960960357455,39.295985838299885,2
91.0,369.2089902342792,1.4999999999992109,22.96311014620858,800,0.97,0.0025806761611049,40.087790970301455,2
91.5,369.5241357024043,1.4999999999996054,23.03883548648595,800,0.9819384337547848,0.0025432975332458,38.13814766985297,2
92.0,360.7111795799317,1.4899999999998026,23.115351738585236,800,0.9731182178456952,0.0023481284929695,37.31683568323609,2
92.5,356.2302805384591,1.4864406779660029,23.19216044150088,800,0.97,0.0021631515672852,38.2322460171481,2
93.0,355.12830711272323,1.4861016949152048,23.270289544474323,800,0.9725069605039852,0.002027814359297,37.60805311217746,2
93.5,355.0614902486335,1.4873728813559075,23.3478982193858,800,0.980695085906619,0.0019395688403571,35.92897390953948,2
94.0,354.447614637958,1.4894491525423603,23.425588438655932,800,0.9900503814217452,0.0018860050810413,34.19530241304102,2
94.5,354.84337416707695,1.4919279661016889,23.502825193386812,800,0.97,0.0018553501590876,35.319895468175446,2
95.0,354.87474426861695,1.4946080508474546,23.58030840204834,800,0.97,0.00183893363459,36.31954986055712,2
95.5,354.6469511407006,1.497388771186439,23.65745953760342,800,0.9777714925372004,0.0018310282982079,34.91529916699284,2
96.0,355.8516697536067,1.5002198093220331,23.733888249469818,800,0.97,0.0018280745505773,35.91728666908051,2
96.5,356.185668565308,1.503076006355932,23.80977440605535,800,0.973232891003027,0.0018279445946694,35.230750232210596,2
97.0,356.13575088533355,1.505944782838983,23.88649700218104,800,0.9760984102430742,0.0018294005332963,34.06791495343822,2
97.5,357.2149358717201,1.50881984904661,23.963756598452864,800,0.974430132179391,0.0018317364185272,33.24940499337748,2
98.0,358.02343243379613,1.5116980601165253,24.04136727326559,800,0.9902920815132232,0.0018345557767285,31.758819125377897,2
98.5,358.543324962815,1.5145778436175847,24.11866653529763,800,0.983653801754628,0.0018376386212493,30.529128516771777,2
99.0,357.49072369235284,1.5174584133342162,24.19709935402839,800,0.9729010087441888,0.0018408640838468,30.35418689866742,2
99.5,359.89084250145225,1.5203393761586337,24.275223395553752,800,0.9704534227036662,0.0018441662929412,31.604144729704217,2
100.0,359.5495273122045,1.523220535536944,24.35335503623581,800,0.97,0.0018475095940134,32.76392671313107,2
100.5,360.6078681553421,1.5261017931922007,24.430274856516487,800,0.9775989842833214,0.0018508748004391,31.67750598872476,2
101.0,359.88853893596456,1.5289830999859308,24.50804733463384,800,0.9733416442808096,0.0018542516392239,31.262104032016225,2
101.5,360.65888804282986,1.5318644313488976,24.586502718795455,800,0.97,0.0018576346340293,32.40010995070833,2
102.0,361.98066463853064,1.5347457749964826,24.663137173777624,800,0.974463185835966,0.0018610208767657,31.649727367568858,2
102.5,361.5567836315795,1.5376271247863769,24.740220271550147,800,0.97,0.0018644088284279,32.71638376133831,2
103.0,363.8014885715334,1.5405084776474256,24.816720830805792,800,0.9715679548575302,0.001867797677033,32.861098815795344,2
103.5,362.82632067048434,1.5433898320440518,24.8937494159406,800,0.9730762118165612,0.0018711869953498,32.36248850889973,2
104.0,362.67433872214906,1.5462711872084665,24.971487731624567,800,0.97,0.0018745765591424,33.3166392023258,2
104.5,364.1872824326368,1.5491525427567756,25.04780045501651,800,0.982915254651574,0.0018779662509829,31.92213519572357,2
105.0,363.9433333864849,1.552033898497032,25.1227470490937,800,0.97,0.0018813560095024,32.88944467173354,2
105.5,364.92591181394647,1.5549152543332618,25.199765948905156,800,0.975349895197792,0.0018847458026888,31.918870250009377,0
106.0,366.16823714544,1.5577966102174785,25.276684007860712,800,0.970541454069336,0.0018881356138725,32.77293992399888,0
106.5,365.9096369823574,1.5606779661256884,25.35501728895077,800,0.9780325147653746,0.0018915254343868,31.612823823625888,0
107.0,367.09962130602435,1.563559322045895,25.432056579701666,800,0.9723345189867958,0.0018949152597322,31.415591997194213,0
107.5,367.7051444443184,1.5664406779720998,25.50916757433951,800,0.9712236944150224,0.0018983050875762,31.835590263897416,0
108.0,367.7687735781678,1.569322033901304,25.586746782925935,800,0.97,0.0019016949167109,32.719278762748104,0
108.5,367.7769280561078,1.572203389832008,25.66359263739638,800,0.97,0.0019050847465118,33.50470397747688,0
109.0,369.1540075579832,1.5750847457634616,25.740998070984663,800,0.97,0.0019084745766561,34.20062090176407,0
109.5,368.5918897366228,1.57796610169529,25.818846977067135,800,0.97,0.0019118644069773,34.81615139906643,0
110.0,369.6767443785601,1.580847457627306,25.896359717444557,800,0.977865531213214,0.0019152542373895,33.449437486621605,2
110.5,370.91836397448947,1.5837288135594156,25.974740787859083,800,0.9713904410316352,0.0019186440678486,33.47527150495773,2
111.0,370.8281557164759,1.5866101694915722,26.05206991710277,800,0.9837343081235504,0.0019220338983317,32.015949651208814,2
111.5,371.42313491154414,1.5894915254237525,26.129009500321555,800,0.97,0.0019254237288272,32.78162280116254,2
112.0,365.92392657840526,1.5597457627118765,26.20595824988518,800,0.9736605936578154,0.0017449152542442,32.03239239302201,2
112.5,363.2240218519088,1.5463135593220398,26.28300918135484,800,0.97,0.0015648305084781,32.76916595908108,2
113.0,361.9405430526684,1.5410381355932232,26.35952758669792,800,0.970204924067864,0.0014311440677984,33.42393498454334,2
113.5,362.0593802127565,1.5398411016949167,26.43731017777017,800,0.9712291566993718,0.0013437500000009,33.49572408288094,2
114.0,362.16916128638144,1.5406832627118652,26.51458315799176,800,0.973461846277162,0.001291048728814,32.69450284507042,2
114.5,361.9134031887767,1.542545021186441,26.592034702611674,800,0.9731092585567424,0.0012614671610171,32.065314093741165,2
115.0,362.70478764492697,1.5449165783898309,26.670084267425935,800,0.97,0.0012463320974577,32.73277336637943,2
115.5,362.36692944177855,1.5475430349576274,26.748429258972394,800,0.972872219829076,0.0012398636122881,32.14129790063379,2
116.0,363.4130940548636,1.5502969412076273,26.82643328090355,800,0.9714839305928116,0.0012384500794491,32.13961664777236,2
116.5,364.3299791270573,1.553114572298729,26.90423035528513,800,0.97,0.0012399248543432,32.76148263149872,2
117.0,365.3736974826738,1.5559640658103815,26.981670601691857,800,0.9786363858347322,0.0012430241988877,31.50654533705068,2
117.5,366.05369894881466,1.5588294905323092,27.059215761611448,800,0.978235357845625,0.0012470260361493,30.387540378712913,2
118.0,365.78643596636937,1.561702880859375,27.13751901084461,800,0.9727438278923826,0.0012515242237155,30.012452352342905,2
118.5,367.12159106274953,1.5645802539890097,27.21639032425596,800,0.9754846707184158,0.001256293138407,29.23059120830783,2
119.0,366.5703567996526,1.5674596185199283,27.293540223597685,800,0.9783004392596336,0.0012612086926476,28.324241832347127,2
119.5,367.3330416144122,1.5703399787514898,27.370225889150944,800,0.9726924053557844,0.001266203204656,28.148960468356563,2
120.0,367.4338790811117,1.573220836833372,27.43161280015124,800,0.97,0.0012712400145449,29.064569486931816,2
120.5,369.15968198665047,1.576101943840415,27.433260739896767,800,0.9780855847249432,0.0012762993828725,28.19515455514454,2
121.0,368.81668585114875,1.5789831753100378,27.433763312106116,800,0.9774832815091156,0.0012813707351684,27.437152034881592,2
121.5,369.604130464227,1.5818644690109511,27.434176939261587,800,0.976302286685876,0.0012864484318232,26.81934372619577,2
122.0,370.34771225510656,1.5847457938275094,27.43424196759324,800,0.97,0.0012915294768446,27.854215249292057,2
122.5,370.8669238124133,1.5876271342018904,27.435007775355068,800,0.9737297981436036,0.001296612284143,27.503632445605035,2
123.0,370.6637270599423,1.5905084823551825,27.435409030967534,800,0.9867701035122028,0.0013016960166268,26.545780245321623,2
123.5,371.7414162855796,1.5933898343979302,27.43570083576975,800,0.9801593225699696,0.0013067802337266,25.813253186994583,2
124.0,372.3646466105566,1.5962711883854055,27.436639575062543,800,0.9752221911407282,0.0013118647041462,25.41642379681298,2
