Time_min,ReactorTemp,Pressure_bar,Volume_m3,Agitator_Speed_rpm,Coolant_Flow_m3_s,Feed_Flow_m3_s,Coolant_delatT_K
0.0,300.3516183348475,1.2,5.724499523355576,900,0.0,0.0,5.077143200000023
0.5,300.30946518486263,1.2,5.753722403438573,900,0.052920994530566,0.0009897721737234,8.388683228571438
1.0,300.94259352055445,1.2,5.783016925445283,900,0.4256250029614577,0.000980124202706,11.379812806802704
1.5,301.8482210507279,1.2,5.812192252675508,900,0.99616939942442,0.0010014222671091,14.08108758710722
2.0,302.6243905920599,1.2,5.841280043078524,900,0.9997878748474476,0.0009978467244028,16.519992540716032
2.5,303.35941172511156,1.2,5.870857796604807,900,1.0,0.0009862221623254,15.426475641600234
3.0,304.293212952005,1.2,5.899982716044325,900,1.0,0.0009446880323904,15.89537209478118
3.5,304.66215580383914,1.2,5.92887225611195,900,1.0,0.0009728999815483,18.140563961944906
4.0,305.4911980913268,1.2,5.957803676164767,900,1.0,0.000948921634371,20.166929117950133
4.5,306.02222244385547,1.2,5.9866260730549845,900,1.0,0.0009559426340985,21.995525192431103
5.0,306.6134913158151,1.2,6.015905741246874,900,1.0,0.0009495725642263,23.64497330743768
5.5,307.14766647989234,1.2,6.045571537545662,900,1.0,0.0009699232100883,24.884455240062664
6.0,307.57486114494037,1.2,6.073829864727135,900,1.0,0.0009525233063486,24.439170807675737
6.5,308.45931686290834,1.2,6.102837209665639,900,1.0,0.0009513967360159,25.837389940278058
7.0,308.9478643248703,1.2,6.132265809478297,900,1.0,0.0009567411562258,27.097455650727795
7.5,309.3326830551404,1.2,6.161411102816216,900,0.9850340995205432,0.0009666198942981,28.23231756018231
8.0,309.88843177222464,1.2,6.19060228947195,900,1.0,0.0009488337070213,27.136969344926854
8.5,310.087529899434,1.2,6.219240725739858,900,1.0,0.0009384398258027,25.582786340648113
9.0,310.79361126783766,1.2,6.248045047570674,900,0.9833530010582496,0.0009913829200968,26.841997422491147
9.5,311.14417267704647,1.2,6.277391816756361,900,1.0,0.0009841584973244,27.976688553682493
10.0,311.8247768650901,1.2,6.306625076508416,900,0.9856132707305648,0.0009863131189689,27.821305767617503
10.5,312.3656832940713,1.2,6.335725083624084,900,0.9965142441429762,0.0009573224941327,27.615999599272982
11.0,312.6634451141935,1.2,6.364609044026042,900,1.0,0.0009558493793441,28.658417008866024
11.5,313.2933979395235,1.2,6.394065317453283,900,0.973050975050552,0.0009598621358261,29.596801474688334
12.0,313.4349279734113,1.2,6.423716618949696,900,0.9846527599332746,0.0009944041824454,30.44094867709896
12.5,313.94356463954466,1.2,6.452418520744612,900,1.0,0.0009254588374192,29.243059726899048
13.0,314.4123867521369,1.2,6.481594799851855,900,0.9931920769183832,0.0010031206203906,30.108993610051527
13.5,314.57634548040346,1.2,6.510323308933697,900,0.9899428008527492,0.0009733149412205,30.88762998052283
14.0,315.03481194051955,1.2,6.539550116812969,900,1.0,0.0009858528869999,31.587412306187332
14.5,315.51578860515326,1.2,6.568676619202446,900,1.0,0.0009745104819891,32.21593671512187
15.0,315.7606078698818,1.2,6.597826177473617,900,0.9785402944142108,0.0009853624987309,32.779895323205494
15.5,316.0936276342155,1.2,6.626943881016272,900,0.9939329079148946,0.0009353977513445,33.28553079718591
16.0,316.3814507769307,1.2,6.656199492582136,900,0.98780247178808,0.0009892091946913,32.622928359358696
16.5,316.7239949201791,1.2,6.685105004998173,900,1.0,0.0009517945587211,33.13237361084833
17.0,317.0165739383652,1.2,6.714057657399621,900,1.0,0.0009881378374491,33.58863383838661
17.5,317.4270844983847,1.2,6.742547324920747,900,1.0,0.0009584799730247,33.99671039663548
18.0,317.6556961190429,1.2,6.771406866424361,900,0.9954219151825946,0.0009806160580964,32.597848235051174
18.5,317.9588517578144,1.2,6.801278199403908,900,1.0,0.0009868002868832,29.97682870790345
19.0,318.1026043290262,1.2,6.830327897328757,900,0.988000226710786,0.0009719485870736,30.916970116674577
19.5,318.7244543295283,1.2,6.859704698536929,900,1.0,0.0009615852861066,31.762548562705547
20.0,318.97491349480975,1.2,6.8894178191528,900,0.998045073034626,0.0009664274425024,32.522610413876464
20.5,319.29263782373073,1.2,6.918963712891635,900,1.0,0.0009918518747067,33.20517986017393
21.0,319.3701442233844,1.2,6.948147275374984,900,1.0,0.0009830432602609,30.522597502062126
21.5,319.6117543927597,1.2,6.977341144462661,900,1.0,0.0009817975788464,29.55376806377052
22.0,320.0625737955571,1.2,7.0057620287257985,900,0.9852775844834591,0.0009554025080432,30.498160314839993
22.5,320.302866650582,1.2,7.035040065500439,900,1.0,0.0009735365363689,31.347611532474275
23.0,320.38477168957115,1.2,7.063837092947326,900,0.994864849473237,0.0009505206901185,32.11138071033389
23.5,320.6123322216586,1.2,7.0934048273219945,900,1.0,0.0009943882844381,32.79741401411161
24.0,320.8744202565373,1.2,7.122524291657359,900,1.0,0.0009472599489087,33.16523492705335
24.5,321.25683571727154,1.2,7.151482470507547,900,1.0,0.0009841208247138,31.931304810191136
25.0,321.2479023687619,1.2,7.180477675302414,900,0.9916022867844208,0.0009714525231075,32.6159873711253
25.5,321.59029083271815,1.2,7.210177384460332,900,1.0,0.0009958946422327,33.23047237387527
26.0,321.7291500984817,1.2,7.23904954863257,900,1.0,0.0009486335660342,33.781237452553796
26.5,322.1359634244888,1.2,7.26799434365853,900,0.9986781430527204,0.0009640313103686,32.157420676120125
27.0,322.18244752066124,1.2,7.297757551943325,900,1.0,0.0009873124789614,30.125099449822983
27.5,322.1534468454993,1.2,7.3271836559821795,900,1.0,0.001010030066849,30.95170928317316
28.0,322.49763037988305,1.2,7.356568702449984,900,1.0,0.0009213071206801,31.69499928477569
28.5,322.735400259842,1.2,7.385816180193218,900,0.996520676678114,0.0009808395478008,31.185491667177985
29.0,322.92933106753134,1.2,7.414739799893824,900,1.0,0.0009777886405075,30.659786841732455
29.5,323.1171577578994,1.2,7.444014086567647,900,0.9998726262290574,0.0009719642625783,31.41231975204363
30.0,323.1283611408775,1.2,7.4729817379416525,900,1.0,0.000972287649645,32.088427766134714
30.5,323.32685230402905,1.2,7.501896728648017,900,1.0,0.0009377913895819,32.69527722650281
31.0,323.68146378659145,1.2,7.530811524715117,900,0.9920162411620024,0.000979114683689,31.28269031921684
31.5,323.7914870368313,1.2,7.560128900300633,900,0.9980288610762044,0.0009825230863388,31.95437366976762
32.0,323.7408500973443,1.2,7.589622306079021,900,1.0,0.0009703773014651,32.55725955836118
32.5,324.09159998865994,1.2,7.618326042897011,900,0.9963581213618504,0.0009332769478974,33.098029543279154
33.0,324.1780268289671,1.2,7.647187763203036,900,1.0,0.0009542841134763,33.58268564391926
33.5,324.27935845317324,1.2,7.676562550462421,900,0.9850643111303634,0.0009982660142935,34.01647768735552
34.0,324.5017492398396,1.2,7.70601801159567,900,1.0,0.0009791546832896,34.40434341236926
34.5,324.6547102186377,1.2,7.735658568871234,900,1.0,0.0010279581731232,33.63518739214362
35.0,324.6834230995634,1.2,7.764645731233202,900,0.9895244239939333,0.0009699678203753,34.048227021463276
35.5,324.8808125995044,1.2,7.793939754124424,900,0.9812069726890836,0.0009442236686007,34.41726311465726
36.0,325.0520019382,1.2,7.823850016534936,900,0.992636209066911,0.0010256746991665,34.74642259897564
36.5,325.0768573751492,1.2,7.852875245106023,900,0.9954077092043382,0.0009770003394607,33.276159275263694
37.0,325.3535387665259,1.2,7.882271235739482,900,1.0,0.0010003764786204,30.59053869666718
37.5,325.15695076360504,1.2,7.911471081898329,900,1.0,0.0010045234958101,31.472231535079857
38.0,325.6771744127283,1.2,7.940560658948272,900,1.0,0.0009425303322258,32.26492794126273
38.5,325.6719959670542,1.2,7.96980368127097,900,1.0,0.0009365322445699,32.97714413733297
39.0,325.6084400537728,1.2,7.998846147760754,900,1.0,0.0009634204581116,33.616424657587004
39.5,325.7193810292236,1.2,8.027881357026581,900,1.0,0.0009676686358987,30.894676128292986
40.0,325.71801911418373,1.2,8.057288793000115,900,0.9854154395626956,0.0009635876400286,29.890410630360293
40.5,326.2842819289446,1.2,8.08597167181316,900,1.0,0.0009573476384653,30.802741684611703
41.0,326.21354331951676,1.2,8.114908206460607,900,1.0,0.0009660533024073,31.62318515274393
41.5,326.2645556803634,1.2,8.143871208185951,900,0.996996282975938,0.0009474686762608,32.36070922391116
42.0,326.50575973235266,1.2,8.173202193494609,900,1.0,0.0009897033530416,33.022996954967255
42.5,326.4880868029289,1.2,8.202354004608663,900,0.9999289780826556,0.0009736829481793,33.36933377830371
43.0,326.61228185546287,1.2,8.23158210703749,900,0.9901391560064408,0.000973572905352,32.115965675608095
43.5,326.6724277251594,1.2,8.260609299087545,900,1.0,0.000974871192661,32.783061487454916
44.0,326.79252017589215,1.2,8.28959853136092,900,0.9806891388739252,0.0009486170303723,33.38163466960208
44.5,326.90142093898055,1.2,8.318792810012507,900,1.0,0.0009849332886242,33.91800333916376
45.0,327.0074840308745,1.2,8.34752274608631,900,0.9973175646089444,0.0009526309572703,32.281161240195786
45.5,326.95083879381696,1.2,8.376934783149368,900,0.9817224444692048,0.0009979196342236,30.2370551982724
46.0,327.1834265867795,1.2,8.405591510554004,900,0.9970797817525924,0.0009711448178308,31.05300257938933
46.5,327.17483238915196,1.2,8.43448641476812,900,1.0,0.0009962516917258,31.78664560039988
47.0,327.32346092226385,1.2,8.463757444942972,900,0.999746316811343,0.0009784106059885,31.26840976226657
47.5,327.3672683546929,1.2,8.493175601354784,900,1.0,0.0009928730901517,30.734807975384058
48.0,327.3236976099604,1.2,8.521750870079254,900,0.9854178820785794,0.0009371348518831,31.48019601582365
48.5,327.4434258692925,1.2,8.550948802324118,900,0.99950055372497,0.0009577820567391,32.14983962384048
49.0,327.63241860166704,1.2,8.580274582146375,900,0.9965832465400384,0.0009960343366352,32.750840335855685
49.5,327.79546683381767,1.2,8.609402066082932,900,1.0,0.0010013657627225,31.332961703869444
50.0,327.64811604021236,1.2,8.63859060121028,900,0.9919029002178468,0.0009727800115207,31.999857303500903
50.5,327.8664510528342,1.2,8.667844602716572,900,1.0,0.0009893977519914,32.59841141745318
51.0,327.76043298492266,1.2,8.696733116483026,900,1.0,0.0009564311369292,33.13526217769572
51.5,328.15199717785697,1.2,8.726391068740522,900,0.998449574654629,0.0009642414584817,33.61637231315325
52.0,328.0924645009577,1.2,8.755978901790394,900,1.0,0.0010058212676426,34.046956102376726
52.5,328.1495093984796,1.2,8.785117129299936,900,1.0,0.0009719784868939,34.43191912119801
53.0,328.1951495450955,1.2,8.814240985984425,900,0.9886619076468292,0.0009504761977072,33.66013684298866
53.5,328.30831080390794,1.2,8.843303121306393,900,1.0,0.0009735789644926,34.07080033413257
54.0,328.2428862735908,1.2,8.871956746233051,900,1.0,0.0009366737065842,34.43768658802469
54.5,328.38840116349127,1.2,8.900996369461513,900,1.0,0.0009699334662564,34.76490097964137
55.0,328.57900477582217,1.2,8.929862459380502,900,1.0,0.0009706988744148,33.29287781015171
55.5,328.3325943217354,1.2,8.95895852162995,900,0.991279449076955,0.0009718427012881,30.605664990137257
56.0,328.537151850605,1.2,8.988636409873987,900,0.9890867917596482,0.0009582546771119,31.485917229171832
56.5,328.46344152039546,1.2,9.017861287356268,900,0.9950783745797832,0.0009871007271325,32.277310235917355
57.0,328.88908326377856,1.2,9.047065706247832,900,0.9982599606017448,0.0009726803118681,32.988347165829964
57.5,328.5934945320476,1.2,9.07654326948479,900,0.9949476608313506,0.0009893452271222,33.62656073098901
58.0,328.5700262801808,1.2,9.105440229187602,900,1.0,0.000947104564278,30.903846861370994
58.5,328.88410841606674,1.2,9.134451241455412,900,1.0,0.0009730561063553,29.89870796028805
59.0,328.92714656341445,1.2,9.163908617036224,900,0.9972333549790868,0.0009585426110879,30.810248792641573
59.5,328.8255978295955,1.2,9.193118215278275,900,1.0,0.0009902871109155,31.62997729810428
60.0,329.08038067603917,1.2,9.222109421899722,900,0.992390881300704,0.0009550325504478,32.36685449828485
60.5,328.94319114266204,1.2,9.251035138771684,900,1.0,0.0009633031943265,33.02855696511489
61.0,328.9964586022686,1.2,9.280339524882928,900,0.9920221093620738,0.0009804003748689,33.374364263675375
61.5,329.2065834589878,1.2,9.309416080512682,900,0.9907035854044142,0.0009696437073418,32.12051706713487
62.0,329.1474187788731,1.2,9.338728404676663,900,1.0,0.0009623258147409,32.78717941312203
62.5,329.1653749887367,1.2,9.368081967905,900,1.0,0.0009676322035235,33.38536041187234
63.0,329.2586179986238,1.2,9.397457689721987,900,1.0,0.000969675771083,33.921374248836855
63.5,329.1336546118184,1.2,9.426607168281793,900,1.0,0.0009507689968163,32.28421111085237
64.0,329.32367175572733,1.2,9.45597219606403,900,1.0,0.0009651976997063,30.239814605056893
64.5,329.28053358087766,1.2,9.485189432534067,900,1.0,0.0009614874987938,31.05549918552765
65.0,329.19595782789,1.2,9.514205234418728,900,1.0,0.000975679351852,31.788904434525023
65.5,329.41902379108785,1.2,9.5433506957911,900,1.0,0.0009944773081166,31.270453469332153
66.0,329.4638170445311,1.2,9.572177957367238,900,1.0,0.0009602519379364,30.736657043681475
66.5,329.49537186577885,1.2,9.601497742963584,900,1.0,0.0010200603796222,31.4818689823785
67.0,329.61134420419256,1.2,9.630377692051631,900,1.0,0.0009708181048318,32.15135326024722
67.5,329.40220167548256,1.2,9.659739443717832,900,1.0,0.0009767359065718,32.752209816414165
68.0,329.4968027904599,1.2,9.68909386949995,900,1.0,0.0009818791434568,31.33420075770806
68.5,329.80350138001836,1.2,9.718386170923509,900,0.9980133173416368,0.0009751180976089,28.3555638756863
69.0,329.60876176427405,1.2,9.74787997815588,900,0.9921837767986332,0.000957741917988,25.660670091198256
69.5,329.7526970533733,1.2,9.77689508074342,900,0.998405452554374,0.0009699480132863,23.222432523025645
70.0,329.883655198861,1.2,9.805910559023646,900,1.0,0.0009648887563908,21.01635293393514
70.5,329.80109750732447,1.2,9.83533656531182,900,0.984612046295354,0.0009781469526785,19.020396284700666
71.0,329.91678662666425,1.2,9.864312715191334,900,0.9834170274811574,0.0009735725515397,17.214638266947986
71.5,329.84807340533814,1.2,9.893869517978883,900,1.0,0.0010001536724181,15.580981285198959
72.0,329.92454412232547,1.2,9.923049719156923,900,0.9725986870237152,0.0009650113433553,14.102985035363645
72.5,329.9370465238867,1.2,9.952429369304651,900,1.0,0.0009840164104332,12.765636238969421
73.0,329.83105407203664,1.2,9.982089866924351,900,0.7756247507344426,0.0010110760530469,11.557335480288259
73.5,330.0517550819709,1.2,10.011068087505894,900,0.663860083954464,0.0010023523908323,10.465196249642133
74.0,329.9036323246292,1.2,10.03989975888314,900,0.5409837106034491,0.0009457128414462,9.478948138351427
74.5,330.02233605523253,1.2,10.069805804773868,900,0.4382440604288818,0.0009861373728617,8.589319177848324
75.0,329.87272550453343,1.2,10.09923077273204,900,0.3250891764493656,0.0009678850364837,7.788402562025624
75.5,329.9564387320974,1.2,10.128762898032091,900,0.1920222484987477,0.00098758738678,7.077016696134763
76.0,330.2486309390056,1.2,10.157629108475412,900,0.1437171060755369,0.0009477414510014,6.444435239044765
76.5,330.3878681952622,1.2,10.18705458116924,900,0.0,0.0009800735431322,8.89517518079424
77.0,330.6643860525693,1.2,10.215936974654236,900,0.0118120553497412,0.0009497625423253,8.507647539912739
77.5,330.80044558452494,1.2,10.24551759602614,900,0.0791996903773579,0.0009951082222517,7.769971586403528
78.0,330.923678902394,1.2,10.274715046762443,900,0.0076363151216546,0.0010010296346963,7.687461665326396
78.5,331.20059801014565,1.2,10.303899922369814,900,0.0,0.0009803638568123,10.099838026569387
79.0,331.5256700546183,1.2,10.332734031756791,900,0.0263414538266304,0.0009377276497537,9.351847064107403
