Time_min,ReactorTemp,Pressure_bar,Volume_m3,Agitator_Speed_rpm,Coolant_Flow_m3_s,Feed_Flow_m3_s,Coolant_delatT_K,fault_type
15.5,324.54296643745124,1.4999999892381246,7.865021178549843,800,0.9888257505806984,0.0010783210903034,33.28553079718591,0
16.0,324.1743823380436,1.4999999946190623,7.897007230375243,800,1.0,0.0010700735870304,32.622928359358696,0
16.5,324.4776389575315,1.4999999973095313,7.929287931941058,800,0.9971392911802256,0.0010659962620556,33.13237361084833,0
17.0,325.17306214526326,1.4999999986547656,7.961015040009048,800,1.0,0.0010595146399312,33.58863383838661,0
17.5,325.59013140168986,1.499999999327383,7.993242153732145,800,1.0,0.0010630449982315,33.99671039663548,0
18.0,326.00045739943494,1.4999999996636917,8.02518877396591,800,1.0,0.0010625432675036,32.597848235051174,0
18.5,325.3504682039145,1.4999999998318456,8.057381246285178,800,0.9960564210919132,0.0010605983619501,29.97682870790345,0
19.0,326.4146207786379,1.4999999999159228,8.089540927884764,800,0.9943151046541168,0.0010696897190454,30.916970116674577,0
19.5,326.2343299077587,1.4999999999579614,8.12169624677862,800,0.995971904572083,0.0010680280251593,31.762548562705547,0
20.0,326.7953556286239,1.4999999999789808,8.153489513867404,800,0.9941661497737032,0.0010684724012325,32.522610413876464,0
20.5,326.43171554916046,1.4999999999894904,8.186132825027169,800,1.0,0.0010677766441194,33.20517986017393,0
21.0,326.7008138492853,1.499999999994745,8.21806266853766,800,1.0,0.0010728129834781,30.522597502062126,0
21.5,326.5626592197326,1.4999999999973723,8.250385646681103,800,1.0,0.0010694311612387,29.55376806377052,0
22.0,326.42417894968946,1.4999999999986864,8.28276396724228,800,0.9997419054980252,0.0010681203438323,30.498160314839993,0
22.5,327.3076737571174,1.4999999999993432,8.314914136038084,800,0.9998999397035676,0.0010677471191148,31.347611532474275,0
23.0,327.40362092337057,1.4999999999996716,8.347284122901263,800,1.0,0.0010606909615915,32.11138071033389,0
23.5,326.87414267180543,1.4999999999998357,8.379375221496677,800,1.0,0.0010607624048963,32.79741401411161,0
24.0,328.05974113909446,1.4999999999999178,8.411080354930284,800,1.0,0.0010630686763538,33.16523492705335,0
24.5,328.08909001433994,1.499999999999959,8.442979541997925,800,0.9952623056223971,0.0010559656538264,31.931304810191136,0
25.0,328.0489995661037,1.4999999999999796,8.475026528737715,800,1.0,0.0010569367797139,32.6159873711253,0
25.5,328.1446427750769,1.4999999999999898,8.506369101989836,800,0.9921778563827915,0.0010492374968422,33.23047237387527,0
26.0,328.07153996814196,1.499999999999995,8.538198992309617,800,0.9926165989903812,0.0010576204290084,33.781237452553796,0
26.5,328.99333047074333,1.4999999999999971,8.569977368044025,800,0.994618595759039,0.0010588721877635,32.157420676120125,0
27.0,328.1243427922548,1.499999999999999,8.602278362625514,800,1.0,0.0010627287523094,30.125099449822983,0
27.5,328.82665031099185,1.4999999999999991,8.634750824404577,800,1.0,0.0010642568143243,30.95170928317316,0
28.0,328.98838097050856,1.4999999999999996,8.667343905192812,800,1.0,0.0010652125708063,31.69499928477569,0
28.5,329.2247151686261,1.4999999999999998,8.699585858965394,800,0.9963204235364808,0.001077532499677,31.185491667177985,0
29.0,329.60259107296423,1.5,8.732419654263408,800,0.9841678480322946,0.0010805390826845,30.659786841732455,0
29.5,329.3108915378164,1.5,8.76456931051801,800,0.9960659578883384,0.0010720023239767,31.41231975204363,0
30.0,329.6351815723388,1.5,8.796620837398931,800,1.0,0.0010674643114721,32.088427766134714,0
30.5,329.7759561321428,1.5,8.828691420558545,800,0.9938573663549628,0.0010637083641767,32.69527722650281,0
31.0,330.58722760148584,1.5,8.860982771478874,800,0.9966196976086116,0.0010665743283769,31.28269031921684,0
31.5,330.0571474354732,1.5,8.892673110974982,800,1.0,0.0010607245632377,31.95437366976762,0
32.0,329.83263080951025,1.5,8.925357313769668,800,1.0,0.0010592696072643,32.55725955836118,0
32.5,329.5458319574251,1.5,8.957443957818542,800,0.9851728486756572,0.001064621178835,33.098029543279154,0
33.0,330.2375311898086,1.5,8.98958868791422,800,0.9782824122697024,0.0010774114905899,33.58268564391926,0
33.5,330.3130254020152,1.5,9.0216302757337,800,1.0,0.0010726761168034,34.01647768735552,0
34.0,329.8200300758425,1.5,9.053828364245028,800,1.0,0.001071129603456,34.40434341236926,0
34.5,330.3067172938251,1.5,9.085899070796446,800,0.97895154871051,0.0010666918910384,33.63518739214362,0
35.0,330.7329986275628,1.5,9.118228492544798,800,0.9870035191404224,0.0010669013978235,34.048227021463276,0
35.5,330.23509549321915,1.5,9.150358947252396,800,1.0,0.0010671269489999,34.41726311465726,0
36.0,330.6297138314841,1.5,9.182232047314235,800,0.997222449434262,0.0010629652221079,34.74642259897564,0
36.5,331.2574531770588,1.5,9.214215114027484,800,0.995490067987098,0.0010689681263824,33.276159275263694,0
37.0,330.36854111767025,1.5,9.247125072815663,800,1.0,0.0010792080229083,30.59053869666718,0
37.5,331.25258778262554,1.5,9.27957328756399,800,1.0,0.0010861879645256,31.472231535079857,0
38.0,330.45893856716566,1.5,9.311717250895615,800,1.0,0.0010953888158964,32.26492794126273,0
38.5,331.77200347534927,1.5,9.34406568456817,800,1.0,0.0010849290520811,32.97714413733297,0
39.0,331.7542242967858,1.5,9.376443787236338,800,1.0,0.0010913851960598,33.616424657587004,0
39.5,331.85127734520137,1.5,9.40852893027144,800,1.0,0.0010850414040845,30.894676128292986,0
40.0,331.61421036876226,1.5,9.440613171924102,800,1.0,0.0010787917129809,29.890410630360293,0
40.5,331.5616538374564,1.5,9.472779160375469,800,0.9971881194341488,0.0010826594536135,30.802741684611703,0
41.0,331.46445429583946,1.5,9.505409559662397,800,1.0,0.0010855893229987,31.62318515274393,0
41.5,332.03576809058495,1.5,9.537683594134553,800,1.0,0.0010858900558803,32.36070922391116,0
42.0,332.7302111575485,1.5,9.570052095664275,800,1.0,0.0010860618613819,33.022996954967255,0
42.5,332.05735928519675,1.5,9.60193909380006,800,1.0,0.0010840482862225,33.36933377830371,0
43.0,332.34032743192734,1.5,9.63405919987723,800,0.9984229881204636,0.0010742864722825,32.115965675608095,0
43.5,331.9707708961759,1.5,9.666332791727928,800,1.0,0.0010658227538214,32.783061487454916,0
44.0,331.4247056820654,1.5,9.698673037883728,800,0.9917564617104364,0.0010606212172891,33.38163466960208,2
44.5,332.4184023009274,1.5,9.73099679106989,800,1.0,0.0010675244473964,33.91800333916376,2
45.0,332.43960692410195,1.5,9.762819563034942,800,1.0,0.0010754336069494,32.281161240195786,2
45.5,332.6670235394352,1.5,9.79489275786307,800,1.0,0.0010807338079629,30.2370551982724,2
46.0,337.75299761299834,1.45,9.827195146121952,800,0.9989326730903976,0.0013618754062256,31.05300257938933,2
46.5,340.3637410119539,1.4258474576271185,9.859524042373412,800,1.0,0.0016429631406755,31.78664560039988,2
47.0,341.94421779037515,1.4146186440677964,9.891776219004411,800,1.0,0.0018550366620004,31.26840976226657,2
47.5,343.4372312591561,1.409851694915254,9.923758400805877,800,1.0,0.0019981094361536,30.734807975384054,2
48.0,343.06268130397837,1.4083156779661017,9.955755642711324,800,1.0,0.0020894350164162,31.48019601582365,2
48.5,344.77216510564637,1.408395127118644,9.988082147848656,800,1.0,0.0021462635895812,32.14983962384048,2
49.0,345.03024283576,1.409282309322034,10.020270173620895,800,0.9948137296898742,0.0021815319541212,32.750840335855685,2
49.5,345.8186448582298,1.4105733580508475,10.052186111521412,800,1.0,0.0022038643618106,31.332961703869444,2
50.0,346.94950982535744,1.4120663400423727,10.084393311212915,800,0.9940569158502466,0.0022186508648057,31.999857303500903,2
50.5,357.4459237291148,1.413660288665254,10.115913028407736,800,1.0,0.0022291254523192,32.59841141745318,2
51.0,363.0952760842419,1.4153047206038134,10.148107056151538,800,0.991075192061688,0.0022371746005245,33.13526217769572,2
51.5,366.0003091583671,1.4169743942002118,10.180237431715204,800,1.0,0.0022438762882922,33.61637231315325,2
52.0,367.4708315106219,1.4186566886255296,10.212187743856534,800,1.0,0.0022498368754492,34.046956102376726,2
52.5,368.25694249766343,1.4203452934653071,10.244502875071982,800,0.9821361292689808,0.0022553932271049,34.43191912119801,2
53.0,369.2670406666901,1.4220370535123146,10.276226594513668,800,1.0,0.0022607306184121,33.66013684298866,2
53.5,369.6684830133277,1.4237303911629369,10.308062718862764,800,0.9930394415776,0.002265950108246,34.07080033413257,2
54.0,368.60808981091935,1.4254245176153666,10.339658417321086,800,0.9866531651881472,0.0022711064366938,34.43768658802469,2
54.5,361.0154670121811,1.4271190384687005,10.371679869838824,800,0.999869928346544,0.0022762290791238,34.76490097964137,2
55.0,357.11541455543994,1.4288137565224857,10.403859759283204,800,0.990713320750933,0.0022813338258826,33.29287781015171,2
55.5,355.3433510108475,1.430508573176497,10.436027998660627,800,0.9874514517730656,0.0022864290984745,30.605664990137257,2
56.0,354.8186418084529,1.4322034391306215,10.46730225411914,800,0.988383130928613,0.0022915193708174,31.485917229171832,2
56.5,355.0300122962038,1.4338983297348022,10.4998661544569,800,1.0,0.002296607011453,32.277310235917355,2
57.0,355.2337886535374,1.4355932326640113,10.531984791125796,800,0.997143356781921,0.0023016932704435,32.988347165829964,2
57.5,356.0956287701328,1.4372881417557344,10.563661961873068,800,0.983492100495575,0.0023067788057159,33.62656073098901,2
58.0,356.5764325948324,1.4389830539287147,10.595943056253256,800,1.0,0.0023118639626813,30.90384686137099,2
58.5,357.19508448021537,1.4406779676423236,10.628014252794395,800,0.986457065992054,0.0023169489222692,29.89870796028805,0
59.0,357.1467806164592,1.4423728821262465,10.660171049442951,800,0.9930574218892704,0.0023220337790565,30.810248792641573,0
59.5,357.866466289526,1.4440677969953266,10.691723541128384,800,1.0,0.0023271185823875,31.62997729810428,0
60.0,358.9482005825092,1.4457627120569854,10.723654720532776,800,0.9930369276086216,0.0023322033579623,32.36685449828485,0
60.5,358.4951472351473,1.447457627214933,10.755892402502,800,0.987791345218895,0.0023372881191451,33.02855696511489,0
61.0,359.8606969395332,1.449152542421026,10.78811362154834,800,0.91405763921324,0.0023423728728749,33.374364263675375,0
61.5,360.07033210182203,1.450847457651191,10.82000367128304,800,0.8181471045243343,0.0023474576227496,32.12051706713487,0
62.0,360.91683260923,1.452542372893392,10.85196819867997,800,0.9491393938817042,0.0023525423706326,32.78717941312203,0
62.5,361.4271055956726,1.4542372881416112,10.883957428776206,800,0.9726051372127116,0.0023576271174875,33.38536041187234,0
63.0,362.1154602471281,1.4559322033928397,10.915923521528768,800,0.8296899928510605,0.0023627118638124,33.921374248836855,0
63.5,362.6354058620254,1.4576271186455725,10.947939982066304,800,0.8291569611936191,0.0023677966098643,32.28421111085237,0
64.0,363.6200722473168,1.4593220338990571,10.979841462432034,800,0.7988003913140228,0.0023728813557755,30.239814605056893,0
64.5,364.1390554417907,1.4610169491529184,11.01183259677402,800,0.72140897049642,0.0023779661016146,31.05549918552765,0
65.0,364.6182856160301,1.4627118644069677,11.04419153419733,800,0.6702796881621166,0.0023830508474164,31.788904434525023,0
65.5,365.4208325751529,1.4644067796611109,11.07667389160438,800,0.4865611520201971,0.0023881355931992,31.270453469332153,0
66.0,366.19381108169904,1.4661016949153012,11.10868552526429,800,0.4942174766786166,0.0023932203389722,30.736657043681475,0
66.5,366.60364356146016,1.467796610169515,11.140359014120586,800,0.4538867667979278,0.0023983050847402,31.4818689823785,0
67.0,366.58813476401417,1.4694915254237406,11.172750957465691,800,0.1602151495503497,0.0024033898305056,32.15135326024722,0
67.5,367.8110573306906,1.471186440677972,11.204746502346357,800,0.1122271485669191,0.0024084745762697,32.752209816414165,0
68.0,368.7801922650327,1.4728813559322065,11.236904669990242,800,0.064582649360123,0.0024135593220331,31.33420075770806,0
68.5,368.970472509689,1.474576271186442,11.268093549034012,800,4.671565412337103e-05,0.0024186440677962,31.63740464786042,0
69.0,369.93305472751376,1.4762711864406786,11.299916802922969,800,0.0171366024333955,0.0024237288135591,28.96425252039603,0
69.5,370.3904500505534,1.4779661016949155,11.331784252631524,800,0.0017836977766127,0.0024288135593219,28.359122073642084,0
70.0,370.9105740023224,1.4796610169491526,11.364147235469224,800,0.0119554160187119,0.0024338983050846,26.142991793883425,0
70.5,371.6288556152839,1.4813559322033898,11.396225464464935,800,0.1037503636861756,0.0024389830508474,23.712918858351713,0
71.0,370.0614237499244,1.4830508474576272,11.428297201691931,800,0.0489672457257299,0.0024440677966101,21.584222228237024,0
71.5,370.1155154103691,1.4847457627118643,11.460525936999234,800,0.0,0.0024491525423728,22.89942681387663,0
72.0,369.62034884994864,1.486440677966102,11.49278259530664,800,0.0011189537728209,0.0024542372881355,23.479776973309924,0
72.5,368.8805339611671,1.488135593220339,11.525573999339857,800,0.0174281849582268,0.0024593220338983,21.59764699374273,0
73.0,369.6268699646933,1.4898305084745762,11.557742303710455,800,0.002227724417181,0.002464406779661,21.491116292819697,0
73.5,368.5627787985298,1.4915254237288136,11.58954273791122,800,0.0226380896928785,0.0024694915254237,19.717078500675655,0
74.0,369.2683520879871,1.493220338983051,11.621054853396696,800,0.006673779625364,0.0024745762711864,18.699503873650315,0
74.5,368.6019951885275,1.4949152542372883,11.653252464302644,800,0.0,0.0024796610169491,20.372902719948456,0
75.0,369.0503966368969,1.4966101694915257,11.685153304074976,800,0.0891850494291691,0.0024847457627118,18.50623715430072,0
75.5,369.0394074848891,1.4983050847457626,11.717023872081098,800,0.0,0.0024898305084745,20.23251062200194,0
76.0,369.03966319893846,1.499152542372881,11.748713396825927,800,0.0,0.0021353319678038,21.81665447084498,0
76.5,368.24964576644146,1.4995762711864409,11.780392157858088,800,0.0151130266097357,0.0017795697882068,20.152033659859455,0
77.0,369.75077624226066,1.4997881355932203,11.81230586842902,800,0.0631532647105587,0.0015065293675305,18.33647949708512,0
77.5,369.0310386520408,1.4998940677966102,11.844567064452082,800,1.0509434348976008,0.0013318678053232,16.673409995693987,0
78.0,369.2041778376465,1.4999470338983052,11.876948605408383,800,0.97,0.0012283769808672,18.652694941326217,0
78.5,368.9885429364546,1.4999735169491526,11.909020807802303,800,0.97,0.001160295648036,20.454604090391683,0
79.0,368.7862827511403,1.4999867584745763,11.9410474506871,800,0.9787671077147112,0.0011245914369651,19.214954543423858,0
79.5,369.7140081122651,1.499993379237288,11.973078279221044,800,0.97,0.0011014990906001,20.988252824265373,0
80.0,369.03975273380354,1.499996689618644,12.005457034875416,800,0.97,0.0010841675279251,22.620199112255477,0
80.5,369.3891644438654,1.499998344809322,12.037539063840743,800,1.0155581849189097,0.0010760872625569,20.61478002947831,0
81.0,368.60434014011,1.499999172404661,12.070343458369551,800,1.0725180756689,0.0010739822013072,18.71608822273043,0
81.5,369.0677633680189,1.4999995862023303,12.1023946301177,800,0.9803397563047632,0.0010749180711543,17.550336520734675,0
82.0,369.22546312940494,1.4999997931011653,12.13471945733173,800,0.97,0.001072031215635,19.556173664579433,0
82.5,368.9983201002071,1.4999998965505823,12.166830324992366,800,0.97,0.0010672975618249,21.39069815669484,0
83.0,368.5742390180548,1.4999999482752913,12.199068135647831,800,0.9956019796205532,0.0010717624756246,19.611087981756555,2
83.5,368.74149650780936,1.4999999741376455,12.231195354479103,800,0.9725612849111206,0.0010748859590246,19.722638179900457,2
84.0,369.159649074292,1.4999999870688228,12.262896126019752,800,0.97,0.0010659345098523,21.576821961307985,2
84.5,368.8162725213111,1.4999999935344115,12.295323096553142,800,0.979251021803428,0.0010691239491132,20.209917436263765,2
85.0,369.4835464697878,1.4999999967672055,12.327497258537267,800,0.9742483280830786,0.001071438333999,19.629924995920135,2
85.5,368.66467078870545,1.4999999983836028,12.359370258651005,800,0.980275243736532,0.0010680252860148,33.40610983829271,2
86.0,368.83175163860994,1.4999999991918014,12.39129978661234,800,0.9731957137863094,0.0010748316497604,33.3535942812635,2
86.5,368.97060672198535,1.4999999995959006,12.42332025742724,800,0.9904092483057692,0.0010711045788557,31.936919609607116,2
87.0,369.14430920318694,1.4999999997979503,12.455295779816275,800,0.9726369567657278,0.001065743454558,32.25539946433241,2
87.5,369.6064225031254,1.499999999898975,12.48731459574032,800,0.9769300324178882,0.0010686764610833,31.523282046106715,2
88.0,368.9528170223022,1.4999999999494875,12.519664178031867,800,0.9726891813725148,0.0010739648289176,31.85971690856701,2
88.5,369.0843649711561,1.4999999999747438,12.55181018328564,800,0.97,0.001071754148856,34.08661223441413,2
89.0,369.09999987004903,1.499999999987372,12.583621283914052,800,0.988828270735394,0.001062008833554,32.63193882739546,2
89.5,369.1057887291917,1.499999999993686,12.616074548581365,800,0.972850484352615,0.0010677884306648,32.872905762951746,2
90.0,369.18433797844494,1.499999999996843,12.64809547212948,800,0.97,0.0010752143300576,35.06038197929894,2
90.5,368.6365651298016,1.4999999999984217,12.67973288632322,800,0.97,0.0010753903883481,37.0720244071548,2
91.0,369.12102133808816,1.4999999999992109,12.711646634005096,800,0.97,0.0010700909617682,38.909670424650585,2
91.5,368.371987131285,1.4999999999996054,12.743953977100151,800,1.0251076568053683,0.0010719437856105,36.76638631523207,2
92.0,360.79346124063886,1.4899999999998026,12.775858943456608,800,1.013199088396365,0.0012544210451685,34.87060089586231,2
92.5,356.3959730452862,1.4864406779660029,12.808051016078414,800,0.97,0.0014372825563929,36.93565883800386,2
93.0,355.4955245700033,1.4861016949152048,12.840079991599852,800,0.981831234244311,0.0015753722103551,35.44563120881372,2
93.5,355.3657880386466,1.4873728813559075,12.872060705285596,800,0.97,0.0016685939441382,37.49826947564355,2
94.0,354.05610547592744,1.4894491525423603,12.904017416265102,800,0.97,0.0017281407220579,39.36201207174747,2
94.5,354.72314960180296,1.4919279661016889,12.935353941858216,800,0.97,0.0017652295241589,41.0600406543702,2
95.0,355.39210541819756,1.4946080508474546,12.967906442495991,800,0.97,0.0017882790894071,42.622103762007725,2
95.5,355.9250055348964,1.497388771186439,13.000055156024034,800,0.97,0.0018029039117572,44.04583932716798,2
96.0,355.3583059225269,1.5002198093220331,13.032300875534045,800,1.0575320406887652,0.0018126138004224,41.366702428751296,2
96.5,357.6264679588657,1.503076006355932,13.064340724077445,800,1.032834309583616,0.0018195149411271,38.97411652933715,2
97.0,356.94932064071634,1.505944782838983,13.097156712296858,800,0.9927396823339518,0.0018248360672927,37.025389362869134,2
97.5,357.63005480306106,1.50881984904661,13.129217076700671,800,0.9845376342361528,0.0018292793659092,35.42450223185688,2
98.0,358.7294138441743,1.5116980601165253,13.161509680581108,800,0.996939234449332,0.0018332398406115,33.75698160441016,2
98.5,359.0122576528441,1.5145778436175847,13.193770500200609,800,0.97,0.0018369369482867,36.11143393574457,2
99.0,359.9889008124861,1.5174584133342162,13.226058347012437,800,0.9700408614719932,0.0018404913949135,38.24252248555314,2
99.5,360.65360367563005,1.5203393761586337,13.258599096925584,800,0.97,0.0018439690222486,40.18638077727843,2
100.0,361.7062404227326,1.523220535536944,13.290872625306244,800,0.97207791027525,0.0018474054955541,40.30741545002121,2
100.5,361.44420961869025,1.5261017931922007,13.32288223291311,800,0.9804489516468896,0.0018508200196529,38.58215301760703,2
101.0,362.2275387270753,1.5289830999859308,13.35483504183711,800,0.97,0.0018542228830525,40.53122869512498,2
101.5,363.29125435527266,1.5318644313488976,13.38702084749992,800,0.9743184508859166,0.0018576195730546,39.54441901741097,2
102.0,363.651651359088,1.5347457749964826,13.41888694212137,800,0.97,0.0018610130048338,41.41782165012302,2
102.5,364.7280385015664,1.5376271247863769,13.450969207529017,800,0.986868685306458,0.0018644047217396,39.3494357859434,2
103.0,365.9463866342454,1.5405084776474256,13.482743407594034,800,0.982423353871269,0.0018677955383278,37.6250963549802,2
103.5,366.0377548996756,1.5433898320440518,13.515292697446917,800,0.9739818465156768,0.0018711858833166,37.087902942405606,2
104.0,366.0877517174119,1.5462711872084665,13.547079789129487,800,0.973487086003268,0.0018745759817855,36.73399966652369,2
104.5,366.6669806623533,1.5491525427567756,13.579141702049268,800,0.97,0.0018779659516343,38.94393328975326,2
105.0,367.09195578270936,1.552033898497032,13.610937389620926,800,0.974785383574716,0.001881355854493,38.09257923195588,2
105.5,367.95100378361246,1.5549152543332618,13.642943518417429,800,0.97,0.0018847457225166,40.185166856090234,0
106.0,368.6624719659635,1.5577966102174785,13.674864350435628,800,0.978680463963766,0.0018881355724527,38.65010159764256,0
106.5,369.02698295594945,1.5606779661256884,13.70656891126984,800,0.97,0.0018915254130099,40.69673548228599,0
107.0,369.58956671066386,1.563559322045895,13.738488450095266,800,0.97004369076224,0.0018949152487103,42.564876893661506,0
107.5,370.3498638469666,1.5664406779720998,13.770727759153171,800,0.97,0.0018983050818985,44.26907999615548,0
108.0,371.3395243125402,1.569322033901304,13.803017402491976,800,0.9773067837696,0.0019016949137887,42.47788293037547,0
108.5,371.6143757418994,1.572203389832008,13.835126693981532,800,0.97,0.001905084745009,44.1888594520874,0
109.0,372.416670216006,1.5750847457634616,13.867130072861782,800,0.9723647247299342,0.0019084745758838,43.76872138902428,0
109.5,372.9838148313746,1.57796610169529,13.899322763942088,800,0.9709219573414686,0.0019118644065807,44.78839240007096,0
110.0,373.0919262382382,1.580847457627306,13.931027735262951,800,0.97,0.001915254237186,46.296225564119936,2
110.5,374.0637226937046,1.5837288135594156,13.963171801104709,800,0.97,0.0019186440677442,47.664435358785454,2
111.0,374.2576405816992,1.5866101694915722,13.99549166555997,800,0.977354335500916,0.0019220338982782,45.58171845302223,2
111.5,374.83135935488053,1.5894915254237525,14.028067969386958,800,0.9853782274105444,0.0019254237287998,43.15552867180941,2
112.0,367.58582643940093,1.5597457627118765,14.060239176812296,800,0.9830843033194568,0.001928813559315,41.04201891840739,2
112.5,363.9196996401965,1.5463135593220398,14.092417820795198,800,0.97,0.0019322033898269,42.85217976926117,2
113.0,363.2546961918257,1.5410381355932232,14.124371574486654,800,0.97,0.0019355932203371,44.46479015953912,2
113.5,363.193559900604,1.5398411016949167,14.156762451586738,800,0.97,0.0019389830508465,45.89739797967013,2
114.0,363.0687222791251,1.5406832627118652,14.188303501919735,800,0.976364511747146,0.0019423728813554,44.017823350400874,2
114.5,362.8192024619962,1.542545021186441,14.220431763575576,800,0.9830403694128682,0.0019457627118641,41.84471783341138,2
115.0,363.1629984921304,1.5449165783898309,14.252660438624458,800,0.977393894325748,0.0019491525423727,40.254509813422374,2
115.5,364.4776472254873,1.5475430349576274,14.284944105627568,800,0.9710328982885408,0.0019525423728812,41.36128534678994,2
116.0,364.8443270998634,1.5502969412076273,14.31707107766394,800,0.97,0.0019559322033897,42.965100039064566,2
116.5,363.86758245429945,1.553114572298729,14.349406941191418,800,0.9708971542633902,0.0019593220338982,43.88443495410155,2
117.0,366.0918164641818,1.5559640658103815,14.38179557772077,800,0.9704479863402408,0.0019627118644067,45.146767000052535,2
117.5,367.1157743631789,1.5588294905323092,14.414036304109011,800,0.9774997106898172,0.0019661016949152,43.18322366984427,2
118.0,367.10120256312064,1.561702880859375,14.446174699765006,800,0.97,0.0019694915254237,44.51571043196503,2
118.5,367.9065311176699,1.5645802539890097,14.478555213711688,800,0.97,0.0019728813559322,45.70684490203223,2
119.0,368.77928177899696,1.5674596185199283,14.510744045625728,800,0.97,0.0019762711864406,46.76315435955155,2
119.5,368.5465430944344,1.5703399787514898,14.542817396514687,800,0.9701078367541746,0.0019796610169491,47.709756288495555,2
120.0,369.651889778981,1.573220836833372,14.568693814641705,800,0.9824799874829576,0.0019830508474576,45.16081386800545,2
120.5,370.5952364998463,1.576101943840415,14.569050793029913,800,0.9834210366811982,0.0019864406779661,42.81764286736944,2
121.0,371.18766922539675,1.5789831753100378,14.569194483537729,800,0.97,0.0019898305084745,44.095874685622505,2
121.5,371.312215500785,1.5818644690109511,14.569656510416936,800,0.9742837125069173,0.001993220338983,42.731674521081914,2
122.0,372.3776959685392,1.5847457938275094,14.569717288046814,800,0.9836660697692822,0.0014957627118644,40.58705908418352,2
122.5,372.950767021138,1.5876271342018904,14.569872048114142,800,0.97,0.0009976617592956,42.04835915253335,2
123.0,374.03282006281813,1.5905084823551825,14.57000527790053,800,0.9728304755343398,0.0006237210813295,41.33515144919147,2
123.5,374.7973460261609,1.5933898343979302,14.570369750390132,800,0.9761840514931962,0.0003743056415055,39.84580683134692,2
