Time_min,Temperature_K,Temperature_Measured_K,Temperature_Setpoint_K,Pressure_bar,Benzene_Concentration_mol_m3,NitricAcid_Concentration_mol_m3,Volume_m3,Agitator_Speed_rpm,Coolant_Flow_m3_s,Coolant_In_Temp_K,Coolant_Out_Temp_K,Feed_Flow_m3_s
0.0,313.15,313.1251358928065,313.15,1.2,11214.953271028038,0.0,8.916666666666666,800,0.0,298.15,298.15,0.0
0.1,313.03265458266185,313.07987548610316,313.18333333333334,1.1906123666129496,11195.46777624734,11.117957599676982,8.932158988176681,800,0.002927101919074492,298.15,305.1903130705323,0.0025820535850024176
0.2,313.1138015029749,313.0658556176989,313.21666666666664,1.1971041202379955,11173.493375763064,20.127983285518326,8.947898768756804,800,0.0027657596081781793,298.15,305.59504309410886,0.002623296763353855
0.30000000000000004,313.3973617698855,313.2199114323055,313.25,1.2197889415908412,11150.128282387479,27.037317824600485,8.963332173468457,800,0.0,298.15,313.1138015029749,0.0025722341186087427
0.4,313.7704741100776,313.77742823890384,313.2833333333333,1.2496379288062098,11125.12611212047,32.4474222544959,8.9788894243264,800,0.006589735144468326,298.15,301.9397731035829,0.002592875142990565
0.5,314.255046571627,314.339066370682,313.31666666666666,1.2884037257301633,11098.598019605615,36.57611439429167,8.994626285930957,800,0.4080271959111628,298.15,298.22117544449895,0.002622810267426063
0.6000000000000001,314.8478975084006,314.84555731633765,313.34999999999997,1.335831800672049,11071.158360994861,39.2346379237048,9.010130655910432,800,0.9154560362332979,298.15,298.18359411593696,0.002584061663245888
0.7000000000000001,315.53648764276136,315.5390088544684,313.3833333333333,1.3909190114209105,11042.571644802423,40.782834070217746,9.025707555134652,800,1.0,298.15,298.18124513977443,0.0025961498707034064
0.8,316.3146003082032,316.2533899969571,313.41666666666663,1.4,11013.034518160213,41.234307455758305,9.041262515382645,800,1.0,298.15,298.1812911562119,0.0025924933746655824
0.9,317.1675396933326,317.15224573971346,313.45,1.4,10982.770624855513,40.62249577659368,9.056696029863282,800,0.9984088764902337,298.15,298.1845944201338,0.0025722524134397036
1.0,318.08222340741435,317.8549011297046,313.4833333333333,1.4,10951.196046145878,39.51892511512147,9.072610022731512,800,0.9904073439526561,298.15,298.18589902786977,0.0026523321447049445
1.1,319.0601354514998,319.15920641436895,313.51666666666665,1.4,10919.35524868419,37.37529321006283,9.08817446567833,800,1.0,298.15,298.1867501995679,0.0025940738244697344
1.2000000000000002,320.07330795952697,320.0579001815173,313.54999999999995,1.4,10887.139821751676,34.66586160754798,9.103691865608173,800,1.0,298.15,298.1895569506334,0.002586233321640362
1.3,321.1042117540105,321.21298214074847,313.5833333333333,1.4,10854.573277240534,31.714241596781473,9.119319828380561,800,0.9965397136980573,298.15,298.1911593103687,0.0026046604620648655
1.4000000000000001,322.13675282015544,322.03568413531104,313.6166666666666,1.4,10822.369208306973,28.37550424839872,9.134604614435544,800,0.9957360243376032,298.15,298.1950762011394,0.002547464342497033
1.5,323.14411018878934,323.2365404263943,313.65,1.4,10789.99932352627,25.461809395676376,9.150254646010112,800,1.0,298.15,298.19525163065236,0.002608338595761262
1.6,324.1264218317465,324.23722051832766,313.68333333333334,1.4,10757.877143463495,22.730965327579483,9.16592381996141,800,0.9888465578748169,298.15,298.1976070480054,0.002611528991883006
1.7000000000000002,325.07454711493716,325.20027984236623,313.71666666666664,1.4,10726.551958699903,20.026241128262242,9.18123436996216,800,1.0,298.15,298.2007210000373,0.0025517583334584036
1.8,325.97535127552635,326.129820222139,313.75,1.4,10695.73696759237,17.857488962310967,9.196609990651151,800,0.9970725979511397,298.15,298.1995075543392,0.0025626034481650885
1.9000000000000001,326.8291049615159,326.7946937909014,313.7833333333333,1.4,10665.097269107076,16.25295320167143,9.21224664801632,800,1.0,298.15,298.2022761620114,0.002606109560861643
2.0,327.6580056079397,327.5876320256583,313.81666666666666,1.4,10634.719232928739,14.838960017221178,9.227898137374856,800,1.0,298.15,298.20398466071975,0.0026085815597560336
2.1,328.461239401532,328.46490895262815,313.84999999999997,1.4,10604.55491076872,13.631397647461949,9.243598951537477,800,1.0,298.15,298.2064502953312,0.002616802360436774
2.2,329.2461794382483,329.2559761271621,313.8833333333333,1.4,10574.57186707888,12.580886113863034,9.259340103698634,800,1.0,298.15,298.2069829735721,0.00262352536019293
2.3000000000000003,330.01359117942866,329.8625761613144,313.91666666666663,1.4,10544.32716943971,11.902249147852,9.27548081535906,800,0.9992816735110409,298.15,298.2067453592258,0.002690118610071183
2.4000000000000004,330.78739432841587,330.5840120407467,313.95,1.4,10514.538043738798,10.728520299681284,9.29115709848842,800,1.0,298.15,298.21123888237804,0.0026127138548932283
2.5,331.5196671959328,331.56688385657094,313.9833333333333,1.4,10485.248966551511,9.942754883065051,9.306824848473395,800,0.9909320484946951,298.15,298.21291351896656,0.002611291664162589
2.6,332.23422510375343,332.123879536978,314.01666666666665,1.4,10456.289320038497,9.195298027131289,9.322384963888753,800,1.0,298.15,298.21457720353635,0.002593352569226276
2.7,332.92665644331873,332.75342937610714,314.04999999999995,1.4,10427.17744079141,8.849743102002167,9.338303846870716,800,0.9965941440163651,298.15,298.21456488830773,0.0026531471636604704
2.8000000000000003,333.6391938981809,333.74346692623146,314.0833333333333,1.4,10398.41442132963,7.9118977350892505,9.353754587780312,800,0.9945977130196926,298.15,298.21676399461785,0.0025751234849328308
2.9000000000000004,334.2973970424686,334.27424345762415,314.1166666666666,1.4,10370.00550018403,7.69040749404471,9.369458362058623,800,1.0,298.15,298.21606108798005,0.002617295713051774
3.0,334.98084898676694,335.2825957717698,314.15,1.4,10341.406000983936,7.101933586480983,9.385116344724098,800,1.0,298.15,298.21579577360393,0.0026096637775790614
