Time_min,Temperature_K,Temperature_Measured_K,Temperature_Setpoint_K,Pressure_bar,Benzene_Concentration_mol_m3,NitricAcid_Concentration_mol_m3,Volume_m3,Agitator_Speed_rpm,Coolant_Flow_m3_s,Coolant_In_Temp_K,Coolant_Out_Temp_K,Feed_Flow_m3_s
0.0,313.15,313.1344999565504,313.15,1.2,11214.953271028038,0.0,8.916666666666666,800,0.0,298.15,298.15,0.0
0.1,313.0706261973402,312.91399302517374,313.18333333333334,1.1936500957872158,11195.445017677976,11.548353461482193,8.932177082819782,800,0.0,298.15,313.15,0.0025850693588525815
0.2,313.05941109796635,313.31967173831373,313.21666666666664,1.1927528878373095,11175.579040934008,22.117056041756634,8.947429865289394,800,0.0,298.15,313.0706261973402,0.0025421304116019484
0.30000000000000004,313.05538887595105,313.0466259143537,313.25,1.192431110076086,11154.905761531603,32.08204670218859,8.96283721036306,800,0.062135227063213797,298.15,298.6090241950469,0.002567890845611231
0.4,313.12478719920824,313.1508795836376,313.2833333333333,1.1979829759366611,11133.476321970775,41.48104348378341,8.978393669979836,800,0.002147858473709837,298.15,306.99973214274763,0.002592743269462387
0.5,313.2356247647468,313.0484062552657,313.31666666666666,1.2068499811797437,11111.61542992838,50.15409516391881,8.99385510316914,800,0.017284019617900846,298.15,299.67877530308175,0.0025769055315507826
0.6000000000000001,313.4441311530128,313.6056881841083,313.34999999999997,1.223530492241025,11088.64778664365,58.54626546216201,9.009789517045736,800,0.0,298.15,313.2356247647468,0.0026557356460991006
0.7000000000000001,313.65268670066104,313.6967147635429,313.3833333333333,1.2402149360528847,11065.016747280495,66.3470675418001,9.025817221538775,800,0.17970324800315787,298.15,298.31314954834414,0.002671284082173104
0.8,313.91662667659256,313.7735122489757,313.41666666666663,1.2613301341274064,11041.435946557229,73.16223809801566,9.041371958807444,800,0.2306481607846041,298.15,298.275829277322,0.0025924562114448707
0.9,314.22744818191734,314.31877869003245,313.45,1.286195854553389,11016.739106692681,79.71399815366193,9.057418229402979,800,0.2776377656354551,298.15,298.25660068557454,0.0026743784325891588
1.0,314.5920633463567,314.553892072741,313.4833333333333,1.3153650677085398,10991.716847930042,85.47886223273807,9.073283745042366,800,0.6765246527215011,298.15,298.19405110311857,0.002644252606564493
1.1,315.0100861930245,314.9681289702298,313.51666666666665,1.3488068954419623,10966.680595256685,90.25831586632874,9.088702583655499,800,0.8619512167559866,298.15,298.18629109706194,0.0025698064355221765
1.2000000000000002,315.48252115384474,315.5355831633502,313.54999999999995,1.3866016923075812,10941.61708319456,94.06229435609401,9.10368188804673,800,0.9934873766873015,298.15,298.18221973737326,0.0024965507318717396
1.3,316.0068732646155,315.9832775652344,313.5833333333333,1.42854986116924,10916.078615141403,97.1532423954708,9.118586705021148,800,1.0,298.15,298.18302179876287,0.0024841361624030555
1.4000000000000001,316.580609140455,316.68023014566234,313.6166666666666,1.4744487312364025,10889.128510524599,100.05308987978877,9.134177916999993,800,1.0,298.15,298.18402603599,0.002598535329807644
1.5,317.21737655928604,317.2653217827381,313.65,1.5,10862.331035333238,101.70922512432494,9.149090702040914,800,0.9908768347785708,298.15,298.18562603404484,0.0024854641734865456
1.6,317.9102364455309,317.90506350900887,313.68333333333334,1.5,10834.23457744861,102.99846079877092,9.164542371620975,800,0.9922625083052601,298.15,298.18629458403393,0.002575278263343523
1.7000000000000002,318.6673810476761,318.65047202387154,313.71666666666664,1.5,10805.346652325763,103.4993029589092,9.1800479430721,800,0.9936350551603086,298.15,298.1874463142849,0.002584261908520829
