Time_min,Temperature_K,Temperature_Measured_K,Temperature_Setpoint_K,Pressure_bar,Benzene_Concentration_mol_m3,NitricAcid_Concentration_mol_m3,Volume_m3,Agitator_Speed_rpm,Coolant_Flow_m3_s,Coolant_In_Temp_K,Coolant_Out_Temp_K,Feed_Flow_m3_s
0.0,313.15,313.2417376129866,313.15,1.2,11214.953271028038,0.0,8.916666666666666,800,0.0,298.15,298.15,0.0
0.1,313.01913813483594,313.0441604306791,313.18333333333334,1.189531050786877,11195.273353465096,11.649973989545806,8.932313567790148,800,0.0563734132058028,298.15,298.6377682010756,0.0026078168539135737
0.2,313.07422720949097,313.00500458355174,313.21666666666664,1.1939381767592794,11174.492728371253,21.560505340282177,8.947695358385143,800,0.0,298.15,313.01913813483594,0.002563631765832555
0.30000000000000004,313.2425450155127,313.31374104204315,313.25,1.207403601241017,11152.368206931016,30.219750574627383,8.963176790960944,800,0.0,298.15,313.07422720949097,0.002580238762633471
0.4,313.4653092839931,313.494156475113,313.2833333333333,1.2252247427194516,11129.255571966056,37.59113044302475,8.978560618340468,800,0.02040347420759863,298.15,299.47467768358155,0.00256397122992089
0.5,313.77863088826405,313.7551327484547,313.31666666666666,1.2502904710611256,11104.76192267052,44.08340662345056,8.994251505464526,800,0.14937370928978871,298.15,298.33632986737996,0.0026151478540095436
0.6000000000000001,314.1788764093224,314.0788076915557,313.34999999999997,1.2823101127457948,11079.090998091584,49.613412888338004,9.010106588480784,800,0.33347762139577425,298.15,298.2388688431546,0.002642513836043161
0.7000000000000001,314.6676202584222,314.61263312698765,313.3833333333333,1.3214096206737758,11052.294553803285,54.178840547554444,9.02609974171915,800,0.5658490491039634,298.15,298.2022090885409,0.002665525539727552
0.8,315.241955091804,315.2517878853607,313.41666666666663,1.367356407344323,11024.895649763102,57.47148100041067,9.041806719627349,800,0.9650397645845707,298.15,298.18313925110954,0.002617829651366495
0.9,315.9027529698374,315.79407850494243,313.45,1.4202202375869954,10996.948174432555,59.524799887498396,9.057213721586573,800,1.0,298.15,298.181788586499,0.0025678336598705604
