Time_min,Temperature_K,Temperature_Measured_K,Temperature_Setpoint_K,Pressure_bar,Benzene_Concentration_mol_m3,NitricAcid_Concentration_mol_m3,Volume_m3,Agitator_Speed_rpm,Coolant_Flow_m3_s,Coolant_In_Temp_K,Coolant_Out_Temp_K,Feed_Flow_m3_s
0.0,313.15,313.281555183021,313.15,1.15,11214.953271028038,0.0,13.375,800,0.0,298.15,298.15,0.0
0.1,313.0361083148301,312.86463057228235,313.18333333333334,1.1908886651864077,11195.45869159829,11.540258873916006,13.398249316655331,800,0.08634854994178914,298.15,298.475156726777,0.0038748861092217524
0.2,312.96738310081304,313.0869154116018,313.21666666666664,1.185390648065045,11175.83644711413,22.97403413219422,13.42159552411915,800,0.0,298.15,313.0361083148301,0.0038910345773030645
0.30000000000000004,312.87960486986987,312.7318705342835,313.25,1.1783683895895911,11156.260507862366,34.203404371837834,13.444834106154604,800,0.007215482000564338,298.15,301.5226690016462,0.003873097005908928
0.4,312.83185482699685,312.80669270780527,313.2833333333333,1.1745483861597494,11136.67717801448,45.26763913966163,13.468033889128446,800,0.0,298.15,312.87960486986987,0.003866630495640431
0.5,312.79323484151985,312.92973641206805,313.31666666666666,1.1714587873215896,11116.921213674152,56.26821384999017,13.491396652762191,800,0.0,298.15,312.83185482699685,0.0038937939389576044
0.6000000000000001,312.7444660601894,312.8312636528712,313.34999999999997,1.1675572848151523,11097.180508013793,67.09655467672441,13.514697696295489,800,0.0016013921195552744,298.15,308.33202614587515,0.0038835072555497533
0.7000000000000001,312.7253773402484,312.78822115715934,313.3833333333333,1.1660301872198715,11077.568523982261,77.69122851784927,13.537802181716836,800,0.0,298.15,312.7444660601894,0.003850747570224498
0.8,312.715164869195,312.92181951523065,313.41666666666663,1.1652131895356024,11057.914778983633,88.15565738844442,13.560917888954549,800,0.0,298.15,312.7253773402484,0.003852617872952141
0.9,312.7126876103727,312.73782085705693,313.45,1.1650150088298188,11037.976227057721,98.63605065500245,13.584344302794348,800,0.0,298.15,312.715164869195,0.003904402306633038
1.0,312.71945286454127,312.83764275526846,313.4833333333333,1.1655562291633033,11018.138564804223,108.90372667575974,13.607609442053967,800,0.0,298.15,312.7126876103727,0.0038775232099364583
1.1,312.7355678034733,312.72081215957456,313.51666666666665,1.166845424277867,10998.47718015262,118.91656644267147,13.630620103701935,800,0.0,298.15,312.71945286454127,0.0038351102746611927
1.2000000000000002,312.7297870440084,312.7645163046352,313.54999999999995,1.166382963520673,10978.530096924767,128.95113377608726,13.65394791886628,800,0.007215370569122568,298.15,301.52728124895975,0.003887969194057475
1.3,312.76098124153503,312.7370434719597,313.5833333333333,1.1688784993228045,10958.449661342287,138.9213813836979,13.67740961500127,800,0.0,298.15,312.7297870440084,0.003910282689165162
1.4000000000000001,312.77485785966536,312.8598659019275,313.6166666666666,1.1699886287732306,10938.902035155666,148.42656323034717,13.70017031820106,800,0.005436343051058047,298.15,302.4552534436492,0.0037934505332982596
1.5,312.7922485997798,312.9554865779371,313.65,1.1713798879823842,10918.996023449312,158.00582707698481,13.723346835734546,800,0.02208454750774995,298.15,299.3258952170836,0.0038627529222475965
1.6,312.8200984091227,312.8635773319525,313.68333333333334,1.1736078727298171,10898.944260205815,167.53158968250162,13.746674659270527,800,0.0047234240033667396,298.15,303.11838759673856,0.0038879705893302193
1.7000000000000002,312.8831738730332,313.01611647170193,313.71666666666664,1.1786539098426556,10878.73120453124,177.01164121714677,13.770173395680848,800,0.0,298.15,312.8200984091227,0.003916456068386945
1.8,312.9565047896197,312.85463752903695,313.75,1.184520383169579,10858.988063123288,186.06256195685407,13.793038678592914,800,0.0,298.15,312.8831738730332,0.0038108804853443563
1.9000000000000001,313.00686724572637,313.03491061904015,313.7833333333333,1.1885493796581112,10839.026396584288,195.0957135486602,13.816139973177531,800,0.01248304086540923,298.15,300.2071395354265,0.0038502157641026554
2.0,313.0944249894745,313.1007867068978,313.81666666666666,1.1955539991579598,10818.821398915083,204.13167622568454,13.839515549121904,800,0.0,298.15,313.00686724572637,0.003895929324062058
2.1,313.16425845451465,313.32891609574534,313.84999999999997,1.2011406763611738,10798.83028533064,212.88657672179824,13.862573350425262,800,0.0044162599399555835,298.15,303.3781147501506,0.0038429668838928597
2.2,313.26983522832523,313.4611845875999,313.8833333333333,1.2095868182660205,10778.984375900225,221.40940119679578,13.885404477749239,800,0.0,298.15,313.16425845451465,0.003805187887329516
2.3000000000000003,313.38249407872786,313.50056124133124,313.91666666666663,1.2185995262982305,10758.808174662143,229.97344187118102,13.908610908847225,800,0.0,298.15,313.26983522832523,0.0038677385163308985
2.4000000000000004,313.50296039732524,313.5647813434742,313.95,1.2282368317860208,10738.415003374173,238.50609926920274,13.932045393362579,800,0.0,298.15,313.38249407872786,0.0039057474192257975
2.5,313.63368687739387,313.7353568973424,313.9833333333333,1.2386949501915114,10718.326978671716,246.69149253486646,13.955028640504079,800,0.0,298.15,313.50296039732524,0.003830541190249966
2.6,313.77343490900876,313.7380882385848,314.01666666666665,1.2498747927207023,10698.243494269647,254.7073888300271,13.977945901274385,800,0.0,298.15,313.63368687739387,0.0038195434617176367
2.7,313.92121556439145,314.05405970921447,314.04999999999995,1.2616972451513175,10677.894135815073,262.71119188622924,14.001146215529905,800,0.0,298.15,313.77343490900876,0.003866719042586605
2.8000000000000003,314.04411438269034,313.96485648554835,314.0833333333333,1.2715291506152289,10657.148572764037,270.7744894653895,14.024797793784375,800,0.018952175311477294,298.15,299.64490565749526,0.003941929709078206
2.9000000000000004,314.21037456621855,314.25807438700485,314.1166666666666,1.2848299652974855,10636.7326015394,278.47034842156506,14.047955227968368,800,0.0,298.15,314.04411438269034,0.0038595723639989203
3.0,314.3525602554845,314.3074345114476,314.15,1.296204820438761,10616.31094299376,285.98231839673207,14.071041981532641,800,0.09031990241885376,298.15,298.4788451127421,0.0038477922607121746
3.1,314.5042652284424,314.6686220783547,314.18333333333334,1.3083412182753955,10595.94359899847,293.28477384330955,14.093985973754709,800,0.10052172428392678,298.15,298.4485913805332,0.0038239987036778806
3.2,314.6633543780814,314.8314644453197,314.21666666666664,1.3210683502465144,10575.394953037006,300.51420704920724,14.11709499191468,800,0.3654501740756649,298.15,298.23606286897615,0.003851503026661905
3.3000000000000003,314.8315822263985,314.95926995257986,314.25,1.3345265781118814,10554.708063575874,307.6387948562971,14.14030779098952,800,0.46296344308075565,298.15,298.2186788905161,0.00386879984580658
3.4000000000000004,315.01093432760047,315.10994742992176,314.2833333333333,1.348874746208039,10533.98200195159,314.59225129544626,14.163486551288006,800,0.5680338017587706,298.15,298.2047605673411,0.0038631267164146005
