Time_min,Temperature_K,Temperature_Measured_K,Temperature_Setpoint_K,Pressure_bar,Benzene_Concentration_mol_m3,NitricAcid_Concentration_mol_m3,Volume_m3,Agitator_Speed_rpm,Coolant_Flow_m3_s,Coolant_In_Temp_K,Coolant_Out_Temp_K,Feed_Flow_m3_s
0.0,313.15,313.06974731907326,313.15,1.2,11214.953271028038,0.0,8.916666666666666,800,0.0,298.15,298.15,0.0
0.1,313.0722458432114,313.143224003616,313.18333333333334,1.1937796674569154,11195.843089345632,11.312705900493679,8.931860588200129,800,0.0,298.15,313.15,0.00253232025557725
0.2,313.18732722386767,313.1086834320249,313.21666666666664,1.2029861779094153,11174.627202424172,20.30462457102552,8.946998594916991,800,0.0002312752135685226,298.15,313.0684366387991,0.002523001119476958
0.30000000000000004,313.42335929701915,313.2475001125763,313.25,1.2218687437615334,11151.758070606256,27.381460757960056,8.9620563415864,800,0.00675805647207336,298.15,301.8812309393773,0.002509624444901717
0.4,313.83869461992106,313.9280164051039,313.2833333333333,1.2550955695936863,11126.987584347988,33.144396561385435,8.977461243685111,800,0.0,298.15,313.42335929701915,0.0025674836831184257
0.5,314.329134232994,314.35341792522576,313.31666666666666,1.2943307386395235,11101.215244596973,37.19149504592414,8.99255773218609,800,0.4730578014106824,298.15,298.21133069814994,0.0025160814168297837
0.6000000000000001,314.92054136743275,314.80439082975596,313.34999999999997,1.3416433093946216,11073.624004653508,40.3425857979971,9.00817387933003,800,0.8188074078772885,298.15,298.18813578878246,0.002602691190656767
0.7000000000000001,315.62117225349766,315.520145517797,313.3833333333333,1.3976937802798146,11045.227101998124,42.01313366140032,9.02350034683815,800,0.9885222800268597,298.15,298.18085893232154,0.0025544112513530715
0.8,316.411854339669,316.35837825760916,313.41666666666663,1.4609483471735212,11015.833084734066,42.540686280261966,9.038804441895405,800,0.9921911707901584,298.15,298.1826969760932,0.00255068250954235
0.9,317.2794941713421,317.32704738253506,313.45,1.5,10985.063783807125,42.315583867825765,9.054480077657386,800,1.0,298.15,298.18507027816736,0.0026126059603301804
1.0,318.2252110572227,318.16953215559977,313.4833333333333,1.5,10953.292103438083,41.18151074843982,9.070258284135914,800,1.0,298.15,298.18571089451143,0.0026297010797547084
1.1,319.24088251692314,319.0613750221155,313.51666666666665,1.5,10921.224252990141,38.906450798841014,9.085654981214168,800,0.9906058226226901,298.15,298.1868848268836,0.002566116179709015
1.2000000000000002,320.2941979713143,320.28278743522065,313.54999999999995,1.5,10888.478784513574,36.16185297907417,9.101211938743312,800,0.9944716226185727,298.15,298.1899251328229,0.0025928262548574597
1.3,321.36960298443034,321.21164545277486,313.5833333333333,1.5,10855.288067670672,33.08137025276977,9.116879167586362,800,0.9787780527429434,298.15,298.1942057018032,0.00261120480717493
1.4000000000000001,322.45783919956875,322.36317987497716,313.6166666666666,1.5,10822.322423471862,29.582943795874822,9.13226469597337,800,0.9905948091350306,298.15,298.19411059666123,0.002564254731168231
1.5,323.52521478460613,323.62562924027804,313.65,1.5,10789.548776701049,26.205911317944178,9.147665252628439,800,0.996005743255564,298.15,298.1960726311368,0.0025667594425113987
1.6,324.55704733840247,324.4402548369555,313.68333333333334,1.5,10757.40321655199,22.96172288911735,9.162857511121565,800,1.0,298.15,298.19894995264445,0.002532043082187807
1.7000000000000002,325.53703020556424,325.52741442673295,313.71666666666664,1.5,10725.387428059019,20.47994107423166,9.178433972069238,800,1.0,298.15,298.19861461416957,0.0025960768246121838
1.8,326.4815140113631,326.5538625087064,313.75,1.5,10694.22458428126,18.023688943061543,9.193625610603643,800,0.9891040834149101,298.15,298.2024507891049,0.0025319397557343796
1.9000000000000001,327.3711662421639,327.4819780802037,313.7833333333333,1.5,10663.654166567881,16.10202527803685,9.208836911870423,800,0.9989907323193896,298.15,298.2035989239291,0.0025352168777967037
2.0,328.21780849631443,328.2354174910491,313.81666666666666,1.5,10633.324005149716,14.709065729494807,9.224252293716837,800,1.0,298.15,298.20453157110865,0.00256923030773586
2.1,329.043859865065,329.0948258842041,313.84999999999997,1.5,10603.51023094238,13.30056139802981,9.239435051796285,800,1.0,298.15,298.2066681469519,0.0025304596799078207
2.2,329.8290354032596,329.7797938411064,313.8833333333333,1.5,10573.488048975712,12.568736691077712,9.25514251625999,800,0.9855562533950019,298.15,298.2096985059887,0.0026179107439508326
2.3000000000000003,330.6318847166713,330.6310210933179,313.91666666666663,1.5,10544.041349577554,11.237527630869785,9.27027128978565,800,1.0,298.15,298.2080722521029,0.0025214622542766188
2.4000000000000004,331.3751932759592,331.4280467271012,313.95,1.5,10514.636380377582,10.692694979799757,9.285851605999314,800,1.0,298.15,298.2132394682062,0.0025967193689438576
2.5,332.1318676363647,332.17924929918496,313.9833333333333,1.5,10485.120702549117,9.938279100679932,9.301430823521192,800,1.0,298.15,298.212908612234,0.0025965362536465265
2.6,332.8786329184846,332.97298315569003,314.01666666666665,1.5,10455.907981910668,9.147597071965645,9.316878038616029,800,0.9969273412176658,298.15,298.21363164104054,0.002574535849139258
2.7,333.6005915598783,333.6181458835189,314.04999999999995,1.5,10426.943075673824,8.562320476343318,9.332353520818106,800,1.0,298.15,298.21524448232213,0.0025792470336795533
2.8000000000000003,334.31412989552905,334.4028751212219,314.0833333333333,1.5,10398.24818814562,7.894726702722068,9.347687729645298,800,0.9754104734367283,298.15,298.21885162553014,0.0025557014711984627
2.9000000000000004,335.009691248472,334.91910693269944,314.1166666666666,1.5,10370.041342585637,7.306000376218159,9.362847810178389,800,1.0,298.15,298.2156703585309,0.002526680088848395
